ID_Motif,Support,Document,Structure_Abstraite,Mot_1,Relation_1,Mot_2,Relation_2,Mot_3,Relation_3,Mot_4,Relation_4,Mot_5,Relation_5,Mot_6,Relation_6,Mot_7,Relation_7,Mot_8,Relation_8,Mot_9,Relation_9,Mot_10,Relation_10,Mot_11,Relation_11,Mot_12
23,73,FR100003,[EVENT_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],abondantes,CONTAINS,examen,BEFORE,antibiothérapie,,,,,,,,,,,,,,,,,,
121,27,FR100344,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],consultations,OVERLAP,bilan,BEFORE,contrôle,BEFORE,échographies,,,,,,,,,,,,,,,,
121,27,FR100344,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],échographies,OVERLAP,déroulée,BEFORE,plainte,BEFORE,examen,,,,,,,,,,,,,,,,
121,27,FR100360,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],traitée,OVERLAP,colpohystérectomie,BEFORE,examen,BEFORE,curage,,,,,,,,,,,,,,,,
121,27,FR100361,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],hémiplégie,OVERLAP,scanner,BEFORE,IRM,BEFORE,MR,,,,,,,,,,,,,,,,
121,27,FR100448,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],origine,OVERLAP,histochimie,BEFORE,scanner,BEFORE,tomographie,,,,,,,,,,,,,,,,
121,27,FR100519,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],élévation,OVERLAP,bilan,BEFORE,angioscanner,BEFORE,échodoppler,,,,,,,,,,,,,,,,
121,27,FR100519,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],remplissage,OVERLAP,décidé,BEFORE,tomodensitométrie,BEFORE,laparotomie,,,,,,,,,,,,,,,,
121,27,FR100589,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],toux,OVERLAP,admis,BEFORE,reste,BEFORE,radiographie,,,,,,,,,,,,,,,,
121,27,FR100597,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],hystérectomie,OVERLAP,examen,BEFORE,décide,BEFORE,étude,,,,,,,,,,,,,,,,
121,27,FR100597,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],hystérectomie,OVERLAP,examen,BEFORE,décide,BEFORE,examen,,,,,,,,,,,,,,,,
121,27,FR100597,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],décision,OVERLAP,évoqué,BEFORE,fibroscopie,BEFORE,marqueurs,,,,,,,,,,,,,,,,
121,27,FR100597,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],décision,OVERLAP,évoqué,BEFORE,fibroscopie,BEFORE,coloscopie,,,,,,,,,,,,,,,,
121,27,FR100611,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],ionogramme,OVERLAP,reste,BEFORE,retenu,BEFORE,instauré,,,,,,,,,,,,,,,,
121,27,FR100614,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],antécédent,OVERLAP,admission,BEFORE,examen,BEFORE,échographique,,,,,,,,,,,,,,,,
121,27,FR100620,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],antécédents,OVERLAP,présenté,BEFORE,examen,BEFORE,radiographie,,,,,,,,,,,,,,,,
121,27,FR100620,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],évolution,OVERLAP,pleurodèse,BEFORE,biopsie,BEFORE,prise,,,,,,,,,,,,,,,,
121,27,FR100663,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],pouls,OVERLAP,examen,BEFORE,examen,BEFORE,échographie,,,,,,,,,,,,,,,,
121,27,FR100663,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],stable,OVERLAP,décidé,BEFORE,ligature,BEFORE,libération,,,,,,,,,,,,,,,,
121,27,FR100663,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],stable,OVERLAP,décidé,BEFORE,ligature,BEFORE,décollé,,,,,,,,,,,,,,,,
121,27,FR100663,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],stable,OVERLAP,décidé,BEFORE,ligature,BEFORE,incisée,,,,,,,,,,,,,,,,
121,27,FR100663,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],stable,OVERLAP,décidé,BEFORE,traitement,BEFORE,exploration,,,,,,,,,,,,,,,,
121,27,FR100663,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],tension,OVERLAP,examen,BEFORE,examen,BEFORE,échographie,,,,,,,,,,,,,,,,
121,27,FR100663,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],vacuité,OVERLAP,vérifié,BEFORE,reprise,BEFORE,fermé,,,,,,,,,,,,,,,,
121,27,FR100697,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],indemne,OVERLAP,examen,BEFORE,mammographie,BEFORE,échographie,,,,,,,,,,,,,,,,
121,27,FR100697,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],immunomarquage,OVERLAP,tout,BEFORE,bilan,BEFORE,test,,,,,,,,,,,,,,,,
121,27,FR100708,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],libres,OVERLAP,examen,BEFORE,mammographie,BEFORE,échographie,,,,,,,,,,,,,,,,
121,27,FR100717,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],évolution,OVERLAP,traitement,BEFORE,examen,BEFORE,examens,,,,,,,,,,,,,,,,
121,27,FR100766,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],satisfait,OVERLAP,examen,BEFORE,hospitalisation,BEFORE,traitement,,,,,,,,,,,,,,,,
121,27,FR100780,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],grossesse,OVERLAP,admise,BEFORE,examen,BEFORE,toucher,,,,,,,,,,,,,,,,
121,27,FR100845,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],Grossesse,OVERLAP,Consulte,BEFORE,examen,BEFORE,examen,,,,,,,,,,,,,,,,
121,27,FR100882,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],réflexes,OVERLAP,examen,BEFORE,examen,BEFORE,examen,,,,,,,,,,,,,,,,
121,27,FR100882,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],tenue,OVERLAP,examen,BEFORE,examen,BEFORE,examen,,,,,,,,,,,,,,,,
121,27,FR100919,[EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS],prise,OVERLAP,correction,BEFORE,adressée,BEFORE,bilan,,,,,,,,,,,,,,,,
198,27,FR100078,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],examen,BEFORE,doppler,OVERLAP,insuffisance,,,,,,,,,,,,,,,,,,
198,27,FR100078,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],examen,BEFORE,doppler,OVERLAP,thrombose,,,,,,,,,,,,,,,,,,
198,27,FR100132,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],examen,BEFORE,écho-Doppler,OVERLAP,atteinte,,,,,,,,,,,,,,,,,,
198,27,FR100168,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],transfusion,BEFORE,bilan,OVERLAP,déficit,,,,,,,,,,,,,,,,,,
198,27,FR100168,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],bilan,BEFORE,tests,OVERLAP,réalisée,,,,,,,,,,,,,,,,,,
198,27,FR100227,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],opéré,BEFORE,présentons,OVERLAP,antécédents,,,,,,,,,,,,,,,,,,
198,27,FR100227,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],chirurgie,BEFORE,présentons,OVERLAP,antécédents,,,,,,,,,,,,,,,,,,
198,27,FR100275,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],arrivée,BEFORE,établi,OVERLAP,respiration,,,,,,,,,,,,,,,,,,
198,27,FR100275,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],arrivée,BEFORE,établi,OVERLAP,pouls,,,,,,,,,,,,,,,,,,
198,27,FR100275,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],pris,BEFORE,électroencéphalogramme,OVERLAP,foyer,,,,,,,,,,,,,,,,,,
198,27,FR100276,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],grossesses,BEFORE,grossesse,OVERLAP,antécédents,,,,,,,,,,,,,,,,,,
198,27,FR100282,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],monothérapie,BEFORE,multithérapie,OVERLAP,succès,,,,,,,,,,,,,,,,,,
198,27,FR100282,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],monothérapie,BEFORE,consulte,OVERLAP,améliorait,,,,,,,,,,,,,,,,,,
198,27,FR100314,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],bilan,BEFORE,drainage,OVERLAP,signe,,,,,,,,,,,,,,,,,,
198,27,FR100314,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],admise,BEFORE,bilan,OVERLAP,fracture,,,,,,,,,,,,,,,,,,
198,27,FR100371,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],sortie,BEFORE,perdue,OVERLAP,examen,,,,,,,,,,,,,,,,,,
198,27,FR100371,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],sortie,BEFORE,perdue,OVERLAP,montrait,,,,,,,,,,,,,,,,,,
198,27,FR100371,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],sortie,BEFORE,perdue,OVERLAP,surveillance,,,,,,,,,,,,,,,,,,
198,27,FR100371,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],bilan,BEFORE,bilan,OVERLAP,anomalie,,,,,,,,,,,,,,,,,,
198,27,FR100371,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],envoyée,BEFORE,résultat,OVERLAP,signes,,,,,,,,,,,,,,,,,,
198,27,FR100510,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],examen,BEFORE,radiographie,OVERLAP,fracture,,,,,,,,,,,,,,,,,,
198,27,FR100510,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],examen,BEFORE,radiographie,OVERLAP,érosion,,,,,,,,,,,,,,,,,,
198,27,FR100517,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],explorations,BEFORE,porté,OVERLAP,totalité,,,,,,,,,,,,,,,,,,
198,27,FR100519,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],admise,BEFORE,admise,OVERLAP,antécédent,,,,,,,,,,,,,,,,,,
198,27,FR100597,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],évoqué,BEFORE,fibroscopie,OVERLAP,anomalie,,,,,,,,,,,,,,,,,,
198,27,FR100597,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],décide,BEFORE,examen,OVERLAP,anomalies,,,,,,,,,,,,,,,,,,
198,27,FR100597,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],toucher,BEFORE,reste,OVERLAP,particularité,,,,,,,,,,,,,,,,,,
198,27,FR100603,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],hémocultures,BEFORE,évolution,OVERLAP,récurrence,,,,,,,,,,,,,,,,,,
198,27,FR100614,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],tomodensitométrie,BEFORE,radiographie,OVERLAP,anomalie,,,,,,,,,,,,,,,,,,
198,27,FR100620,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],bilan,BEFORE,bilan,OVERLAP,anomalies,,,,,,,,,,,,,,,,,,
198,27,FR100623,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],consulté,BEFORE,examen,OVERLAP,particularité,,,,,,,,,,,,,,,,,,
198,27,FR100632,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],admis,BEFORE,interrogatoire,OVERLAP,antécédent,,,,,,,,,,,,,,,,,,
198,27,FR100658,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],évaluation,BEFORE,auscultation,OVERLAP,critères,,,,,,,,,,,,,,,,,,
198,27,FR100688,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],échographie,BEFORE,radiographie,OVERLAP,Scanner,,,,,,,,,,,,,,,,,,
198,27,FR100689,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],ionogramme,BEFORE,examen,OVERLAP,anomalie,,,,,,,,,,,,,,,,,,
198,27,FR100717,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],antécédents,BEFORE,traitement,OVERLAP,succès,,,,,,,,,,,,,,,,,,
198,27,FR100717,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],consulté,BEFORE,traitement,OVERLAP,succès,,,,,,,,,,,,,,,,,,
198,27,FR100748,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],regagné,BEFORE,recul,OVERLAP,signes,,,,,,,,,,,,,,,,,,
198,27,FR100780,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],admise,BEFORE,examen,OVERLAP,signes,,,,,,,,,,,,,,,,,,
198,27,FR100806,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],transfusions,BEFORE,biologie,OVERLAP,troubles,,,,,,,,,,,,,,,,,,
198,27,FR100882,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],bilan,BEFORE,sérologies,OVERLAP,trouble,,,,,,,,,,,,,,,,,,
198,27,FR100882,[EVENT_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_N/A_ACTUAL_POS] | [EVENT_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_N/A_ACTUAL_NEG],laminectomie,BEFORE,Imagerie,OVERLAP,syndrome,,,,,,,,,,,,,,,,,,
