doc,entité,type_temporalite,coref,mention_id,longueur_chaine,chaine_complete
FR100629,minute,Non annoté,Détecté,c13,2,"minute, minute"
FR100629,tachycarde,EVENT,Détecté,c14,1,tachycarde
FR100629,tachycarde,CLINENTITY,Détecté,c14,1,tachycarde
FR100629,battement,Non annoté,Détecté,c15,1,battement
FR100629,SaO2,EVENT,Détecté,c16,1,SaO2
FR100629,aire,Non annoté,Détecté,c17,1,aire
FR100629,syndrome,EVENT,Détecté,c18,1,syndrome
FR100629,hémi,Non annoté,Détecté,c19,2,"hémi, hémi-champ"
FR100629,hémi-champ,Non annoté,Détecté,c19,2,"hémi, hémi-champ"
FR100629,ans,Non annoté,Détecté,c2,1,ans
FR100629,douleur,EVENT,Détecté,c20,1,douleur
FR100629,douleur,CLINENTITY,Détecté,c20,1,douleur
FR100629,palpation,Non annoté,Détecté,c21,1,palpation
FR100629,ème,Non annoté,Détecté,c22,1,ème
FR100629,ème,Non annoté,Détecté,c23,1,ème
FR100629,anomalies,EVENT,Détecté,c24,1,anomalies
FR100629,examen,EVENT,Détecté,c25,2,"examen, qui"
FR100629,qui,Non annoté,Détecté,c25,2,"examen, qui"
FR100629,radiographie,EVENT,Détecté,c26,1,radiographie
FR100629,opacité,EVENT,Détecté,c27,1,opacité
FR100629,TDM,EVENT,Détecté,c28,1,TDM
FR100629,épanchement,EVENT,Détecté,c29,1,épanchement
FR100629,épanchement,CLINENTITY,Détecté,c29,1,épanchement
FR100629,antécédents,EVENT,Détecté,c3,1,antécédents
FR100629,épaississement,EVENT,Détecté,c30,1,épaississement
FR100629,masse,CLINENTITY,Détecté,c31,1,masse
FR100629,thoracoscopie,EVENT,Détecté,c32,1,thoracoscopie
FR100629,réalisation,Non annoté,Détecté,c33,1,réalisation
FR100629,biopsie,EVENT,Détecté,c34,1,biopsie
FR100629,dont,Non annoté,Détecté,c35,2,"sarcome, dont"
FR100629,sarcome,EVENT,Détecté,c35,2,"sarcome, dont"
FR100629,immuno,Non annoté,Détecté,c36,1,immuno
FR100629,expression,EVENT,Détecté,c37,1,expression
FR100629,anticorps,Non annoté,Détecté,c38,1,anticorps
FR100629,CD34,Non annoté,Détecté,c39,1,CD34
FR100629,tabagisme,EVENT,Détecté,c4,1,tabagisme
FR100629,anticorps,Non annoté,Détecté,c40,1,anticorps
FR100629,CK8,Non annoté,Détecté,c41,1,CK8
FR100629,marquage,EVENT,Détecté,c42,1,marquage
FR100629,cellules,Non annoté,Détecté,c43,1,cellules
FR100629,CD99,Non annoté,Détecté,c44,1,CD99
FR100629,étude,EVENT,Détecté,c45,1,étude
FR100629,calrétinine,Non annoté,Détecté,c46,1,calrétinine
FR100629,CK,Non annoté,Détecté,c47,1,CK
FR100629,marqueurs,Non annoté,Détecté,c48,1,marqueurs
FR100629,marqueurs,Non annoté,Détecté,c49,1,marqueurs
FR100629,ans,Non annoté,Détecté,c5,1,ans
FR100629,marqueurs,Non annoté,Détecté,c50,1,marqueurs
FR100629,protéine,Non annoté,Détecté,c51,1,protéine
FR100629,bilan,EVENT,Détecté,c52,1,bilan
FR100629,métastases,EVENT,Détecté,c53,1,métastases
FR100629,chimiothérapie,EVENT,Détecté,c54,1,chimiothérapie
FR100629,RCP,Non annoté,Détecté,c55,2,"RCP, réunion"
FR100629,réunion,Non annoté,Détecté,c55,2,"RCP, réunion"
FR100629,chimiothérapie,EVENT,Détecté,c56,2,"chimiothérapie, chimiothérapie"
FR100629,bithérapie,EVENT,Détecté,c57,1,bithérapie
FR100629,doxorubicine,EVENT,Détecté,c58,1,doxorubicine
FR100629,J1,TIMEX3,Détecté,c59,2,"J1, J1="
FR100629,J1=,Non annoté,Détecté,c59,2,"J1, J1="
FR100629,Janvier,Non annoté,Détecté,c6,1,Janvier
FR100629,Ifosfamide,EVENT,Détecté,c60,1,Ifosfamide
FR100629,dose,Non annoté,Détecté,c61,1,dose
FR100629,jours,Non annoté,Détecté,c62,1,jours
FR100629,J21,Non annoté,Détecté,c63,1,J21
FR100629,évolution,EVENT,Détecté,c64,1,évolution
FR100629,décès,EVENT,Détecté,c65,1,décès
FR100629,jours,Non annoté,Détecté,c66,1,jours
FR100629,fin,Non annoté,Détecté,c67,1,fin
FR100629,cycle,Non annoté,Détecté,c68,1,cycle
FR100629,tableau,Non annoté,Détecté,c69,1,tableau
FR100629,dyspnée,EVENT,Détecté,c7,1,dyspnée
FR100629,dyspnée,CLINENTITY,Détecté,c7,1,dyspnée
FR100629,détresse,EVENT,Détecté,c70,1,détresse
FR100629,mesures,EVENT,Détecté,c71,1,mesures
FR100629,douleurs,EVENT,Détecté,c8,1,douleurs
FR100629,examen,EVENT,Détecté,c9,1,examen
FR100632,"0,5 g/l",RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,"0,63 g/l",RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,15 jours,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,16 UI/l,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,"2,09mg/l",RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,20 UI/l,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,239 UI/l,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,37°C,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,40 éléments/mm 3,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,"5,081m/l",RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,80%,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,9 UI/l.,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,90%,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,D 6,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,D5 à D7,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,L epatient,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,Un homme âgé de 59 ans,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,abolies,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,admis,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,apyrétique,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,ataxie,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,ataxie,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,atteinte des nerfs crâniens,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,aux membres inferieurs,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,aux quatre membres,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,cinq jours,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,conscient,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,conservée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,des membres inferieurs,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,des nerfs crâniens,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,diminuée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,du liquide céphalorachidien,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,hépatite aiguë A,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,la glande salivaire,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,les anticorps anti NMO,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,les cordons médullaires postérieurs,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,mis,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,montré,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,myélite aiguë,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,normale,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,normales,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,normaux,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,nuque souple,BODYPART,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,négative,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,objectivé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,paresthésies des membres,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,syndrome rachidien,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,trouble de l'équilibre,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,trouble de la coordination,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,troubles du transit,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,troubles sphinctériens,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,troubles sphinctériens à type d'impériosité mictionnelle,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,trouvé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,un patient,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,épisode infectieux respiratoire,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,éruption cutanée,CLINENTITY,Non détecté,Non applicable,Non applicable,Non applicable
FR100632,epatient,Non annoté,Détecté,c1,4,"homme, patient, patient, epatient"
FR100632,homme,Non annoté,Détecté,c1,4,"homme, patient, patient, epatient"
FR100632,patient,Non annoté,Détecté,c1,4,"homme, patient, patient, epatient"
FR100632,contexte,Non annoté,Détecté,c10,1,contexte
FR100632,bilan,EVENT,Détecté,c100,1,bilan
FR100632,taux,EVENT,Détecté,c101,1,taux
FR100632,taux,EVENT,Détecté,c102,1,taux
FR100632,vitamine,Non annoté,Détecté,c103,1,vitamine
FR100632,folates,Non annoté,Détecté,c104,1,folates
FR100632,sérologie,EVENT,Détecté,c105,1,sérologie
FR100632,HIV,Non annoté,Détecté,c106,1,HIV
FR100632,syphilis,Non annoté,Détecté,c107,1,syphilis
FR100632,recherche,EVENT,Détecté,c108,1,recherche
FR100632,anticorps,Non annoté,Détecté,c109,2,"anticorps, anticorps"
FR100632,apyrexie,EVENT,Détecté,c11,1,apyrexie
FR100632,type,Non annoté,Détecté,c110,1,type
FR100632,Mycoplasmapneumoniae,Non annoté,Détecté,c111,1,Mycoplasmapneumoniae
FR100632,Borreliaburgdoferi,Non annoté,Détecté,c112,1,Borreliaburgdoferi
FR100632,Rickettsiaconorii,Non annoté,Détecté,c113,1,Rickettsiaconorii
FR100632,virus,Non annoté,Détecté,c114,1,virus
FR100632,herpes,Non annoté,Détecté,c115,1,herpes
FR100632,cytomégalovirus,Non annoté,Détecté,c116,1,cytomégalovirus
FR100632,virus,Non annoté,Détecté,c117,1,virus
FR100632,hépatite,EVENT,Détecté,c118,1,hépatite
FR100632,sérologie,EVENT,Détecté,c119,1,sérologie
FR100632,interrogatoire,EVENT,Détecté,c12,1,interrogatoire
FR100632,hépatite,EVENT,Détecté,c120,1,hépatite
FR100632,présence,EVENT,Détecté,c121,1,présence
FR100632,celui,Non annoté,Détecté,c122,2,"diagnostic, celui"
FR100632,diagnostic,EVENT,Détecté,c122,2,"diagnostic, celui"
FR100632,hépatite,EVENT,Détecté,c123,1,hépatite
FR100632,corticothérapie,Non annoté,Détecté,c124,1,corticothérapie
FR100632,doses,Non annoté,Détecté,c125,1,doses
FR100632,bolus,Non annoté,Détecté,c126,1,bolus
FR100632,méthyl,Non annoté,Détecté,c127,1,méthyl
FR100632,dose,Non annoté,Détecté,c128,1,dose
FR100632,g,Non annoté,Détecté,c129,1,g
FR100632,antécédent,EVENT,Détecté,c13,1,antécédent
FR100632,jour,TIMEX3,Détecté,c130,1,jour
FR100632,jours,Non annoté,Détecté,c131,1,jours
FR100632,rééducation,EVENT,Détecté,c132,1,rééducation
FR100632,traitement,EVENT,Détecté,c133,1,traitement
FR100632,douleur,Non annoté,Détecté,c134,1,douleur
FR100632,évolution,EVENT,Détecté,c135,1,évolution
FR100632,récupération,EVENT,Détecté,c136,1,récupération
FR100632,notion,EVENT,Détecté,c14,1,notion
FR100632,éruption,Non annoté,Détecté,c15,1,éruption
FR100632,troubles,EVENT,Détecté,c16,1,troubles
FR100632,transit,Non annoté,Détecté,c17,1,transit
FR100632,ictère,CLINENTITY,Détecté,c18,1,ictère
FR100632,ictère,EVENT,Détecté,c18,1,ictère
FR100632,épisode,EVENT,Détecté,c19,1,épisode
FR100632,service,Non annoté,Détecté,c2,1,service
FR100632,vaccination,EVENT,Détecté,c20,1,vaccination
FR100632,examen,EVENT,Détecté,c21,1,examen
FR100632,admission,Non annoté,Détecté,c22,1,admission
FR100632,état,EVENT,Détecté,c23,1,état
FR100632,°,Non annoté,Détecté,c24,1,°
FR100632,constantes,EVENT,Détecté,c25,1,constantes
FR100632,examen,EVENT,Détecté,c26,1,examen
FR100632,nuque,Non annoté,Détecté,c27,1,nuque
FR100632,réflexes,Non annoté,Détecté,c28,1,réflexes
FR100632,sensibilité,Non annoté,Détecté,c29,1,sensibilité
FR100632,trouble,EVENT,Détecté,c3,2,"trouble, trouble"
FR100632,niveau,Non annoté,Détecté,c30,1,niveau
FR100632,D,Non annoté,Détecté,c31,2,"D, D6"
FR100632,D6,BODYPART,Détecté,c31,2,"D, D6"
FR100632,force,Non annoté,Détecté,c32,1,force
FR100632,membres,Non annoté,Détecté,c33,1,membres
FR100632,trouble,EVENT,Détecté,c34,1,trouble
FR100632,coordination,Non annoté,Détecté,c35,1,coordination
FR100632,signes,EVENT,Détecté,c36,1,signes
FR100632,atteinte,EVENT,Détecté,c37,1,atteinte
FR100632,nerfs,Non annoté,Détecté,c38,1,nerfs
FR100632,atteinte,EVENT,Détecté,c39,1,atteinte
FR100632,équilibre,Non annoté,Détecté,c4,2,"équilibre, équilibre"
FR100632,fonctions,Non annoté,Détecté,c40,1,fonctions
FR100632,syndrome,EVENT,Détecté,c41,1,syndrome
FR100632,IRM,EVENT,Détecté,c42,1,IRM
FR100632,anomalie,EVENT,Détecté,c43,1,anomalie
FR100632,D5,Non annoté,Détecté,c44,1,D5
FR100632,D7,Non annoté,Détecté,c45,1,D7
FR100632,cordons,Non annoté,Détecté,c46,1,cordons
FR100632,myélite,EVENT,Détecté,c47,2,"myélite, myélite"
FR100632,IRM,EVENT,Détecté,c48,1,IRM
FR100632,étude,EVENT,Détecté,c49,1,étude
FR100632,paresthésies,EVENT,Détecté,c5,2,"paresthésies, paresthésies"
FR100632,paresthésies,CLINENTITY,Détecté,c5,2,"paresthésies, paresthésies"
FR100632,liquide,Non annoté,Détecté,c50,1,liquide
FR100632,dont,Non annoté,Détecté,c51,2,"dont, éléments"
FR100632,éléments,Non annoté,Détecté,c51,2,"dont, éléments"
FR100632,mm,Non annoté,Détecté,c52,1,mm
FR100632,%,Non annoté,Détecté,c53,1,%
FR100632,lymphocytes,BODYPART,Détecté,c54,1,lymphocytes
FR100632,albuminorachie,EVENT,Détecté,c55,1,albuminorachie
FR100632,glycorachie,EVENT,Détecté,c56,1,glycorachie
FR100632,négatifs,RML,Détecté,c57,1,négatifs
FR100632,examen,EVENT,Détecté,c58,1,examen
FR100632,culture,EVENT,Détecté,c59,1,culture
FR100632,membres,Non annoté,Détecté,c6,2,"membres, membres"
FR100632,milieux,Non annoté,Détecté,c60,1,milieux
FR100632,recherche,EVENT,Détecté,c61,1,recherche
FR100632,bacille,Non annoté,Détecté,c62,1,bacille
FR100632,PCR,Non annoté,Détecté,c63,1,PCR
FR100632,LCR,Non annoté,Détecté,c64,2,"LCR, LCR"
FR100632,électrophorèse,EVENT,Détecté,c65,1,électrophorèse
FR100632,protides,Non annoté,Détecté,c66,1,protides
FR100632,numération,EVENT,Détecté,c67,1,numération
FR100632,numération,EVENT,Détecté,c68,1,numération
FR100632,vitesse,EVENT,Détecté,c69,1,vitesse
FR100632,troubles,EVENT,Détecté,c7,2,"troubles, troubles"
FR100632,bilan,EVENT,Détecté,c70,1,bilan
FR100632,taux,EVENT,Détecté,c71,1,taux
FR100632,Bilirubine,EVENT,Détecté,c72,1,Bilirubine
FR100632,temps,EVENT,Détecté,c73,1,temps
FR100632,prothrombine,Non annoté,Détecté,c74,1,prothrombine
FR100632,ASAT,Non annoté,Détecté,c75,1,ASAT
FR100632,l,Non annoté,Détecté,c76,1,l
FR100632,ALAT,Non annoté,Détecté,c77,1,ALAT
FR100632,l,Non annoté,Détecté,c78,1,l
FR100632,phosphatases,Non annoté,Détecté,c79,1,phosphatases
FR100632,constipation,EVENT,Détecté,c8,1,constipation
FR100632,constipation,CLINENTITY,Détecté,c8,1,constipation
FR100632,UI/l,Non annoté,Détecté,c80,1,UI/l
FR100632,gammaglutamyl,Non annoté,Détecté,c81,1,gammaglutamyl
FR100632,l,Non annoté,Détecté,c82,1,l
FR100632,enquête,EVENT,Détecté,c83,1,enquête
FR100632,bilan,EVENT,Détecté,c84,1,bilan
FR100632,anticorps,Non annoté,Détecté,c85,1,anticorps
FR100632,NMO,Non annoté,Détecté,c86,1,NMO
FR100632,taux,EVENT,Détecté,c87,1,taux
FR100632,enzyme,Non annoté,Détecté,c88,1,enzyme
FR100632,angiotensine,Non annoté,Détecté,c89,1,angiotensine
FR100632,jours,Non annoté,Détecté,c9,1,jours
FR100632,étude,EVENT,Détecté,c90,1,étude
FR100632,biopsie,Non annoté,Détecté,c91,1,biopsie
FR100632,glande,Non annoté,Détecté,c92,1,glande
FR100632,anomalie,EVENT,Détecté,c93,1,anomalie
FR100632,radiographie,EVENT,Détecté,c94,1,radiographie
FR100632,radiographie,EVENT,Détecté,c95,1,radiographie
FR100632,tomodensitométrie,EVENT,Détecté,c96,1,tomodensitométrie
FR100632,examen,EVENT,Détecté,c97,1,examen
FR100632,examen,EVENT,Détecté,c98,1,examen
FR100632,PEV,EVENT,Détecté,c99,1,PEV
FR100658,10 ans,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,12 kg,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,141 mmHg/85 mmHg,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,15 minutes,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,"23,5 mm de diamètre transverse",RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,25 minutes,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,30 cm H 2 O.,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,33 mm de diamètre antéropostérieur,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,4 mois,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,5 minutes,TIMEX3,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,93 battements/min,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,95%,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100658,Le patient,ACTOR,Non détecté,Non applicable,Non applicable,Non applicable
