doc,xml_id,entité,type_temporalite,coref,mention_id,longueur_chaine,chaine_complete
FR100515,8217,bilan,EVENT,Détecté,c63,1,bilan
FR100515,8337,bilan,EVENT,Détecté,c63,1,bilan
FR100515,8247,examen,EVENT,Détecté,c63,1,bilan
FR100515,8277,fibroscopie,EVENT,Détecté,c63,1,bilan
FR100515,8262,marqueurs,EVENT,Détecté,c63,1,bilan
FR100515,9055,néoplasie,CLINENTITY,Détecté,c63,1,bilan
FR100515,8292,radiographie,EVENT,Détecté,c63,1,bilan
FR100515,8232,recherche,EVENT,Détecté,c63,1,bilan
FR100515,8322,scanner,EVENT,Détecté,c63,1,bilan
FR100515,8397,scanner,EVENT,Détecté,c63,1,bilan
FR100515,8307,échographie,EVENT,Détecté,c63,1,bilan
FR100515,8442,échographie,EVENT,Détecté,c63,1,bilan
FR100515,9055,néoplasie,CLINENTITY,Détecté,c64,1,recherche
FR100515,8232,recherche,EVENT,Détecté,c64,1,recherche
FR100515,9055,néoplasie,CLINENTITY,Détecté,c65,1,néoplasie
FR100515,8247,examen,EVENT,Détecté,c66,1,examen
FR100515,8262,marqueurs,EVENT,Détecté,c67,1,marqueurs
FR100515,8277,fibroscopie,EVENT,Détecté,c68,1,fibroscopie
FR100515,8292,radiographie,EVENT,Détecté,c69,1,radiographie
FR100515,9269,2 mois,TIMEX3,Détecté,c7,2,"placards, lésions"
FR100515,9242,2 mois,TIMEX3,Détecté,c7,2,"placards, lésions"
FR100515,7827/9007,livédo,EVENT/CLINENTITY,Détecté,c7,2,"placards, lésions"
FR100515,8892,lésions,EVENT,Détecté,c7,2,"placards, lésions"
FR100515,7797,placards,EVENT,Détecté,c7,2,"placards, lésions"
FR100515,8991,placards érythémato-nodulaires douloureux,CLINENTITY,Détecté,c7,2,"placards, lésions"
FR100515,7812/8999,érythème,EVENT/CLINENTITY,Détecté,c7,2,"placards, lésions"
FR100515,Non applicable,le thorax,Non annoté,Détecté,c70,1,thorax
FR100515,8307,échographie,EVENT,Détecté,c71,1,échographie
FR100515,8442,échographie,EVENT,Détecté,c71,1,échographie
FR100515,8322,scanner,EVENT,Détecté,c72,1,scanner
FR100515,8397,scanner,EVENT,Détecté,c72,1,scanner
FR100515,7977,bilan,EVENT,Détecté,c73,1,bilan
FR100515,8217,bilan,EVENT,Détecté,c73,1,bilan
FR100515,8337,bilan,EVENT,Détecté,c73,1,bilan
FR100515,9063,dermatomyosite,CLINENTITY,Détecté,c73,1,bilan
FR100515,9063,dermatomyosite,CLINENTITY,Détecté,c74,1,dermatomyosite
FR100515,7782,atteinte,EVENT,Détecté,c75,1,atteinte
FR100515,8367,atteinte,EVENT,Détecté,c75,1,atteinte
FR100515,8983,atteinte musculaire,CLINENTITY,Détecté,c75,1,atteinte
FR100515,9071,atteinte musculaire,CLINENTITY,Détecté,c75,1,atteinte
FR100515,8382,explorations,EVENT,Détecté,c76,1,explorations
FR100515,8322,scanner,EVENT,Détecté,c77,1,scanner
FR100515,8397,scanner,EVENT,Détecté,c77,1,scanner
FR100515,8427,images,EVENT,Détecté,c78,1,images
FR100515,8307,échographie,EVENT,Détecté,c79,1,échographie
FR100515,8442,échographie,EVENT,Détecté,c79,1,échographie
FR100515,Non applicable,le niveau de les 2 bras et de les 2 cuisses,Non annoté,Détecté,c8,1,niveau
FR100515,8457,anomalies,EVENT,Détecté,c80,1,anomalies
FR100515,8472,corticothérapie,EVENT,Détecté,c81,1,corticothérapie
FR100515,8487,corticothérapie,EVENT,Détecté,c81,1,corticothérapie
FR100515,Non applicable,boli de méthyl prednisolone,Non annoté,Détecté,c82,1,boli
FR100515,Non applicable,méthyl prednisolone,Non annoté,Détecté,c83,1,méthyl
FR100515,Non applicable,1 g / jour,Non annoté,Détecté,c84,1,g
FR100515,9251,3 jours,TIMEX3,Détecté,c85,1,jours
FR100515,8472,corticothérapie,EVENT,Détecté,c86,1,corticothérapie
FR100515,8487,corticothérapie,EVENT,Détecté,c86,1,corticothérapie
FR100515,Non applicable,la dose de 1 mg/Kg/j,Non annoté,Détecté,c87,1,dose
FR100515,8502,méthotrexate,EVENT,Détecté,c88,2,"méthotrexate, Méthotrexate"
FR100515,Non applicable,la dose de 30 mg/ sem,Non annoté,Détecté,c89,1,dose
FR100515,9133,des 2 bras,BODYPART,Détecté,c9,1,bras
FR100515,Non applicable,30 mg/ sem,Non annoté,Détecté,c90,1,mg/
FR100515,9260,4 semaines,TIMEX3,Détecté,c91,1,évolution
FR100515,8532,évolution,EVENT,Détecté,c91,1,évolution
FR100515,8772,évolution,EVENT,Détecté,c91,1,évolution
FR100515,9260,4 semaines,TIMEX3,Détecté,c92,1,semaines
FR100515,8547,amélioration,EVENT,Détecté,c93,1,amélioration
FR100515,7782,atteinte,EVENT,Détecté,c93,1,amélioration
FR100515,8367,atteinte,EVENT,Détecté,c93,1,amélioration
FR100515,8983,atteinte musculaire,CLINENTITY,Détecté,c93,1,amélioration
FR100515,9071,atteinte musculaire,CLINENTITY,Détecté,c93,1,amélioration
FR100515,8607,aggravation,EVENT,Détecté,c94,1,disparition
FR100515,8562,disparition,EVENT,Détecté,c94,1,disparition
FR100515,7872,déficit,EVENT,Détecté,c94,1,disparition
FR100515,9087,déficit musculaire,CLINENTITY,Détecté,c94,1,disparition
FR100515,8892,lésions,EVENT,Détecté,c94,1,disparition
FR100515,7767/8967,myalgies,EVENT/CLINENTITY,Détecté,c94,1,disparition
FR100515,9079,myalgies,CLINENTITY,Détecté,c94,1,disparition
FR100515,8577,normalisation,EVENT,Détecté,c94,1,disparition
FR100515,8172/9039,panniculite,EVENT/CLINENTITY,Détecté,c94,1,disparition
FR100515,9095,panniculite,CLINENTITY,Détecté,c94,1,disparition
FR100515,9103,panniculite,CLINENTITY,Détecté,c94,1,disparition
FR100515,9111,panniculite,CLINENTITY,Détecté,c94,1,disparition
FR100515,9119,panniculite,CLINENTITY,Détecté,c94,1,disparition
FR100515,8592,résistance,EVENT,Détecté,c94,1,disparition
FR100515,8697,résistance,EVENT,Détecté,c94,1,disparition
FR100515,8577,normalisation,EVENT,Détecté,c95,1,normalisation
FR100515,8652,dapsone,EVENT,Détecté,c96,2,"résistance, résistance"
FR100515,8502,méthotrexate,EVENT,Détecté,c96,2,"résistance, résistance"
FR100515,8172/9039,panniculite,EVENT/CLINENTITY,Détecté,c96,2,"résistance, résistance"
FR100515,9095,panniculite,CLINENTITY,Détecté,c96,2,"résistance, résistance"
FR100515,9103,panniculite,CLINENTITY,Détecté,c96,2,"résistance, résistance"
FR100515,9111,panniculite,CLINENTITY,Détecté,c96,2,"résistance, résistance"
FR100515,9119,panniculite,CLINENTITY,Détecté,c96,2,"résistance, résistance"
FR100515,8592,résistance,EVENT,Détecté,c96,2,"résistance, résistance"
FR100515,8697,résistance,EVENT,Détecté,c96,2,"résistance, résistance"
FR100515,8712,thérapeutiques,EVENT,Détecté,c96,2,"résistance, résistance"
FR100515,8607,aggravation,EVENT,Détecté,c97,1,aggravation
FR100515,8892,lésions,EVENT,Détecté,c97,1,aggravation
FR100515,8172/9039,panniculite,EVENT/CLINENTITY,Détecté,c97,1,aggravation
FR100515,9095,panniculite,CLINENTITY,Détecté,c97,1,aggravation
FR100515,9103,panniculite,CLINENTITY,Détecté,c97,1,aggravation
FR100515,9111,panniculite,CLINENTITY,Détecté,c97,1,aggravation
FR100515,9119,panniculite,CLINENTITY,Détecté,c97,1,aggravation
FR100515,8892,lésions,EVENT,Détecté,c98,4,"lésions, panniculite, lésions, lésions"
FR100515,8172/9039,panniculite,EVENT/CLINENTITY,Détecté,c98,4,"lésions, panniculite, lésions, lésions"
FR100515,9095,panniculite,CLINENTITY,Détecté,c98,4,"lésions, panniculite, lésions, lésions"
FR100515,9103,panniculite,CLINENTITY,Détecté,c98,4,"lésions, panniculite, lésions, lésions"
FR100515,9111,panniculite,CLINENTITY,Détecté,c98,4,"lésions, panniculite, lésions, lésions"
FR100515,9119,panniculite,CLINENTITY,Détecté,c98,4,"lésions, panniculite, lésions, lésions"
FR100515,8172/9039,panniculite,EVENT/CLINENTITY,Détecté,c99,2,"panniculite, panniculite"
FR100515,9095,panniculite,CLINENTITY,Détecté,c99,2,"panniculite, panniculite"
FR100515,9103,panniculite,CLINENTITY,Détecté,c99,2,"panniculite, panniculite"
FR100515,9111,panniculite,CLINENTITY,Détecté,c99,2,"panniculite, panniculite"
FR100515,9119,panniculite,CLINENTITY,Détecté,c99,2,"panniculite, panniculite"
FR100517,7078,adressée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,8053,favorable,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,6928,hospitalisée,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7978,instauré,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7843,montrant,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,8571,normal,RML,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,8158,objective,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,8098,persiste,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7483,porté,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7723,présente,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7993,remise,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7258,retrouve,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7408,retrouvent,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7588,retrouvent,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7213,révélateurs,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7348,trouve,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7798,trouve,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,7108,trouvé,EVENT,Non détecté,Non applicable,Non applicable,Non applicable
FR100517,8518,Elle,ACTOR (PATIENT),Détecté,c1,7,"Madame, Elle, Elle, patiente, son, Madame, patiente"
FR100517,8525,Elle,ACTOR (PATIENT),Détecté,c1,7,"Madame, Elle, Elle, patiente, son, Madame, patiente"
FR100517,8539,Madame H.,ACTOR (PATIENT),Détecté,c1,7,"Madame, Elle, Elle, patiente, son, Madame, patiente"
FR100517,8511,Madame H. 29 ans,ACTOR (PATIENT),Détecté,c1,7,"Madame, Elle, Elle, patiente, son, Madame, patiente"
FR100517,8532,la patiente,ACTOR (PATIENT),Détecté,c1,7,"Madame, Elle, Elle, patiente, son, Madame, patiente"
FR100517,8546,la patiente,ACTOR (PATIENT),Détecté,c1,7,"Madame, Elle, Elle, patiente, son, Madame, patiente"
FR100517,Non applicable,son,Non annoté,Détecté,c1,7,"Madame, Elle, Elle, patiente, son, Madame, patiente"
FR100517,8451,du dos des mains,BODYPART,Détecté,c10,1,mains
FR100517,7738,dyspnée,EVENT,Détecté,c100,2,"traitement, traitement"
FR100517,8411,dyspnée,CLINENTITY,Détecté,c100,2,"traitement, traitement"
FR100517,6973,traitement,EVENT,Détecté,c100,2,"traitement, traitement"
FR100517,7963,traitement,EVENT,Détecté,c100,2,"traitement, traitement"
FR100517,8143,traitement,EVENT,Détecté,c100,2,"traitement, traitement"
FR100517,6988,corticothérapie,EVENT,Détecté,c101,1,immunosuppresseur
FR100517,7648,corticothérapie,EVENT,Détecté,c101,1,immunosuppresseur
FR100517,8023,corticothérapie,EVENT,Détecté,c101,1,immunosuppresseur
FR100517,8008,immunosuppresseur,EVENT,Détecté,c101,1,immunosuppresseur
FR100517,8008,immunosuppresseur,EVENT,Détecté,c102,1,immunosuppresseur
FR100517,6988,corticothérapie,EVENT,Détecté,c103,1,corticothérapie
FR100517,7648,corticothérapie,EVENT,Détecté,c103,1,corticothérapie
FR100517,8023,corticothérapie,EVENT,Détecté,c103,1,corticothérapie
FR100517,7018,évolution,EVENT,Détecté,c104,1,évolution
FR100517,8038,évolution,EVENT,Détecté,c104,1,évolution
FR100517,7678,amélioration,EVENT,Détecté,c105,1,amélioration
FR100517,8068,amélioration,EVENT,Détecté,c105,1,amélioration
FR100517,8419,symptômes respiratoires,CLINENTITY,Détecté,c105,1,amélioration
FR100517,8419,symptômes respiratoires,CLINENTITY,Détecté,c106,1,symptômes
FR100517,8613,02 mois,TIMEX3,Détecté,c107,1,mois
FR100517,8577,04 mois,TIMEX3,Détecté,c107,1,mois
FR100517,8595,Quelques mois,TIMEX3,Détecté,c107,1,mois
FR100517,8604,plusieurs mois,TIMEX3,Détecté,c107,1,mois
FR100517,8586,quelques mois,TIMEX3,Détecté,c107,1,mois
FR100517,8113,épisode,EVENT,Détecté,c108,1,épisode
FR100517,8128,contrôle,EVENT,Détecté,c109,1,contrôle
FR100517,6988,corticothérapie,EVENT,Détecté,c11,1,traitement
FR100517,7648,corticothérapie,EVENT,Détecté,c11,1,traitement
FR100517,8023,corticothérapie,EVENT,Détecté,c11,1,traitement
FR100517,7708,faible,EVENT,Détecté,c11,1,traitement
FR100517,7003,nivaquine,EVENT,Détecté,c11,1,traitement
FR100517,6973,traitement,EVENT,Détecté,c11,1,traitement
FR100517,7963,traitement,EVENT,Détecté,c11,1,traitement
FR100517,8143,traitement,EVENT,Détecté,c11,1,traitement
FR100517,8613,02 mois,TIMEX3,Détecté,c110,1,mois
FR100517,8577,04 mois,TIMEX3,Détecté,c110,1,mois
FR100517,8595,Quelques mois,TIMEX3,Détecté,c110,1,mois
FR100517,8604,plusieurs mois,TIMEX3,Détecté,c110,1,mois
FR100517,8586,quelques mois,TIMEX3,Détecté,c110,1,mois
FR100517,6973,traitement,EVENT,Détecté,c110,1,mois
FR100517,7963,traitement,EVENT,Détecté,c110,1,mois
FR100517,8143,traitement,EVENT,Détecté,c110,1,mois
FR100517,Non applicable,on,Non annoté,Détecté,c111,1,on
FR100517,8435,anomalies parenchymateuses pulmonaires,CLINENTITY,Détecté,c112,1,stabilité
FR100517,8173,stabilité,EVENT,Détecté,c112,1,stabilité
FR100517,7873,tomodensitométrie,EVENT,Détecté,c112,1,stabilité
FR100517,8435,anomalies parenchymateuses pulmonaires,CLINENTITY,Détecté,c113,1,anomalies
FR100517,8188,aggravation,EVENT,Détecté,c114,1,aggravation
FR100517,7948/8403,pneumomédiastin,EVENT/CLINENTITY,Détecté,c114,1,aggravation
FR100517,8083/8427,pneumomédiastin,EVENT/CLINENTITY,Détecté,c114,1,aggravation
FR100517,8443,pneumomédiastin,CLINENTITY,Détecté,c114,1,aggravation
FR100517,8505,les espaces péribronchovasculaires plus distales,BODYPART,Détecté,c115,1,espaces
FR100517,6988,corticothérapie,EVENT,Détecté,c12,1,corticothérapie
FR100517,7648,corticothérapie,EVENT,Détecté,c12,1,corticothérapie
FR100517,8023,corticothérapie,EVENT,Détecté,c12,1,corticothérapie
FR100517,7708,faible,EVENT,Détecté,c12,1,corticothérapie
FR100517,7003,nivaquine,EVENT,Détecté,c13,1,nivaquine
FR100517,7018,évolution,EVENT,Détecté,c14,1,évolution
FR100517,8038,évolution,EVENT,Détecté,c14,1,évolution
FR100517,8595,Quelques mois,TIMEX3,Détecté,c15,1,apparition
FR100517,7033,apparition,EVENT,Détecté,c15,1,apparition
FR100517,7048/8219,asthénie,EVENT/CLINENTITY,Détecté,c15,1,apparition
FR100517,8323,asthénie,CLINENTITY,Détecté,c15,1,apparition
FR100517,7063,faiblesse,EVENT,Détecté,c15,1,apparition
FR100517,8227,faiblesse musculaire,CLINENTITY,Détecté,c15,1,apparition
FR100517,8586,quelques mois,TIMEX3,Détecté,c15,1,apparition
FR100517,8235,érythrœdème,CLINENTITY,Détecté,c15,1,apparition
FR100517,8613,02 mois,TIMEX3,Détecté,c16,1,mois
FR100517,8577,04 mois,TIMEX3,Détecté,c16,1,mois
FR100517,8595,Quelques mois,TIMEX3,Détecté,c16,1,mois
FR100517,8604,plusieurs mois,TIMEX3,Détecté,c16,1,mois
FR100517,8586,quelques mois,TIMEX3,Détecté,c16,1,mois
FR100517,7048/8219,asthénie,EVENT/CLINENTITY,Détecté,c17,2,"asthénie, asthénie"
FR100517,8323,asthénie,CLINENTITY,Détecté,c17,2,"asthénie, asthénie"
FR100517,7063,faiblesse,EVENT,Détecté,c17,2,"asthénie, asthénie"
FR100517,8227,faiblesse musculaire,CLINENTITY,Détecté,c17,2,"asthénie, asthénie"
FR100517,8235,érythrœdème,CLINENTITY,Détecté,c17,2,"asthénie, asthénie"
FR100517,7063,faiblesse,EVENT,Détecté,c18,1,faiblesse
FR100517,8227,faiblesse musculaire,CLINENTITY,Détecté,c18,1,faiblesse
FR100517,8235,érythrœdème,CLINENTITY,Détecté,c19,2,"érythrœdème, érythème"
FR100517,7168/8259,érythème,EVENT/CLINENTITY,Détecté,c19,2,"érythrœdème, érythème"
FR100517,Non applicable,le Service de Rhumatologie de notre centre hospitalier,Non annoté,Détecté,c2,1,Service
FR100517,8457,des paupières,BODYPART,Détecté,c20,2,"paupières, paupières"
FR100517,8475,des paupières,BODYPART,Détecté,c20,2,"paupières, paupières"
FR100517,Non applicable,le Service de Dermatologie,Non annoté,Détecté,c21,1,Service
FR100517,7093,examen,EVENT,Détecté,c22,1,examen
FR100517,7573,examen,EVENT,Détecté,c22,1,examen
FR100517,7558,examen,EVENT,Détecté,c22,1,examen
FR100517,8469,papules de Gottron,BODYPART,Détecté,c23,2,"œdème, éléments"
FR100517,7183,plaques,EVENT,Détecté,c23,2,"œdème, éléments"
FR100517,8267,plaques psoriasiformes,CLINENTITY,Détecté,c23,2,"œdème, éléments"
FR100517,7138,signe,EVENT,Détecté,c23,2,"œdème, éléments"
FR100517,7153/8251,ulcérations,EVENT/CLINENTITY,Détecté,c23,2,"œdème, éléments"
FR100517,7198,éléments,EVENT,Détecté,c23,2,"œdème, éléments"
FR100517,7168/8259,érythème,EVENT/CLINENTITY,Détecté,c23,2,"œdème, éléments"
FR100517,7123/8243,œdème,EVENT/CLINENTITY,Détecté,c23,2,"œdème, éléments"
FR100517,7123/8243,œdème,EVENT/CLINENTITY,Détecté,c24,1,œdème
FR100517,7138,signe,EVENT,Détecté,c25,1,signe
FR100517,Non applicable,la manucure,Non annoté,Détecté,c26,1,manucure
FR100517,8469,papules de Gottron,BODYPART,Détecté,c27,2,"ulcérations, papules"
FR100517,7153/8251,ulcérations,EVENT/CLINENTITY,Détecté,c27,2,"ulcérations, papules"
FR100517,8463,des articulations inter phalangiennes,BODYPART,Détecté,c28,1,articulations
FR100517,8469,papules de Gottron,BODYPART,Détecté,c29,1,Gottron
FR100517,Non applicable,notre centre hospitalier,Non annoté,Détecté,c3,1,centre
FR100517,7183,plaques,EVENT,Détecté,c30,1,plaques
FR100517,8267,plaques psoriasiformes,CLINENTITY,Détecté,c30,1,plaques
FR100517,Non applicable,le niveau de les coudes,Non annoté,Détecté,c31,1,niveau
FR100517,8481,des coudes,BODYPART,Détecté,c32,1,coudes
FR100517,7228/8275,dermatomyosite,EVENT/CLINENTITY,Détecté,c33,2,"dermatomyosite, dermatomyosite"
FR100517,7468/8307,dermatomyosite,EVENT/CLINENTITY,Détecté,c33,2,"dermatomyosite, dermatomyosite"
FR100517,7243,bilan,EVENT,Détecté,c34,1,bilan
FR100517,7378,bilan,EVENT,Détecté,c34,1,bilan
FR100517,7618,bilan,EVENT,Détecté,c34,1,bilan
FR100517,7273,syndrome,EVENT,Détecté,c35,1,syndrome
FR100517,7423,syndrome,EVENT,Détecté,c35,1,syndrome
FR100517,8283,syndrome inflammatoire,CLINENTITY,Détecté,c35,1,syndrome
FR100517,8379,syndrome interstitiel,CLINENTITY,Détecté,c35,1,syndrome
FR100517,8299,syndrome restrictif,CLINENTITY,Détecté,c35,1,syndrome
FR100517,7288,enzymes,EVENT,Détecté,c36,1,enzymes
FR100517,8553,normales,RML,Détecté,c37,1,valeurs
FR100517,7303,Créatine,EVENT,Détecté,c38,1,Créatine
FR100517,8559,33 U/l,RML,Détecté,c39,1,U/l
FR100517,8565,< 170 U/l,RML,Détecté,c39,1,U/l
FR100517,8203,arthralgies,CLINENTITY,Détecté,c4,1,poussée
FR100517,6943,poussée,EVENT,Détecté,c4,1,poussée
FR100517,8565,< 170 U/l,RML,Détecté,c40,1,norme
FR100517,7318,norme,EVENT,Détecté,c40,1,norme
FR100517,7333,électromyogramme,EVENT,Détecté,c41,1,électromyogramme
FR100517,7363/8291,atteinte,EVENT/CLINENTITY,Détecté,c42,1,atteinte
FR100517,7243,bilan,EVENT,Détecté,c43,1,bilan
FR100517,7378,bilan,EVENT,Détecté,c43,1,bilan
FR100517,7618,bilan,EVENT,Détecté,c43,1,bilan
FR100517,7393,explorations,EVENT,Détecté,c44,1,explorations
FR100517,7273,syndrome,EVENT,Détecté,c45,1,syndrome
FR100517,7423,syndrome,EVENT,Détecté,c45,1,syndrome
FR100517,8283,syndrome inflammatoire,CLINENTITY,Détecté,c45,1,syndrome
FR100517,8379,syndrome interstitiel,CLINENTITY,Détecté,c45,1,syndrome
FR100517,8299,syndrome restrictif,CLINENTITY,Détecté,c45,1,syndrome
FR100517,7438,absence,EVENT,Détecté,c46,1,absence
FR100517,7453,totalité,EVENT,Détecté,c46,1,absence
FR100517,7198,éléments,EVENT,Détecté,c46,1,absence
FR100517,7453,totalité,EVENT,Détecté,c47,1,totalité
FR100517,7198,éléments,EVENT,Détecté,c47,1,totalité
FR100517,7198,éléments,EVENT,Détecté,c48,1,éléments
FR100517,Non applicable,la classification de Bohan et Peter,Non annoté,Détecté,c49,1,classification
FR100517,Non applicable,Elles,Non annoté,Détecté,c5,2,"arthralgies, Elles"
FR100517,8203,arthralgies,CLINENTITY,Détecté,c5,2,"arthralgies, Elles"
FR100517,Non applicable,Bohan,Non annoté,Détecté,c50,1,Bohan
FR100517,Non applicable,Peter,Non annoté,Détecté,c51,1,Peter
FR100517,Non applicable,la biopsie musculaire,Non annoté,Détecté,c52,1,biopsie
FR100517,7228/8275,dermatomyosite,EVENT/CLINENTITY,Détecté,c53,1,diagnostic
