doc,mention_id,texte_maillon,tete_lexicale,upos_tete,nature,fonction
FR100658,c101,Une voie veineuse périphérique à le membre supérieur droit,voie,NOUN,SNind,Suj
FR100658,c103,une pré-oxygénation à 100 % de Fio2,pré-oxygénation,NOUN,SNind,Suj
FR100658,c104,Fio2,Fio2,PROPN,Np,autre
FR100658,c105,L' anesthésie,anesthésie,NOUN,SNdef,Suj
FR100658,c107,la lidocaïne 1mg/kg,lidocaïne,NOUN,SNdef,Obl
FR100658,c108,fentanyl 3ug/kg,fentanyl,NOUN,SN∅,autre
FR100658,c110,le rocuronium,rocuronium,NOUN,SNdef,autre
FR100658,c109,une injection de le rocuronium,injection,NOUN,SNind,autre
FR100658,c106,"le propofol 3mg/kg associé à la lidocaïne 1mg/kg , fentanyl 3ug/kg , et une injection de le rocuronium à raison de 0,5mg/kg",propofol,NOUN,SNdef,Obl
FR100658,c111,"0,5mg/kg","0,5mg/kg",NOUN,SN∅,autre
FR100658,c1,Le patient,patient,NOUN,SNdef,Suj
FR100658,c113,"5,5 mm de diamètre",mm,NOUN,SNnum,autre
FR100658,c112,"un tube endotrachéal de 5,5 mm de diamètre",tube,NOUN,SNind,Obl
FR100658,c114,ventilation artificielle,ventilation,NOUN,SN∅,Obl
FR100658,c115,25 mg d' hydrocortisone,mg,NOUN,SNnum,Suj
FR100658,c105,l' anesthésie,anesthésie,NOUN,SNdef,autre
FR100658,c116,L' entretien de l' anesthésie,entretien,NOUN,SNdef,Suj
FR100658,c117,"sévoflurane 1,4 %",sévoflurane,NOUN,SN∅,Obl
FR100658,c119,oxygène,oxygène,NOUN,SN∅,autre
FR100658,c120,protoxyde d' azote,protoxyde,NOUN,SN∅,autre
FR100658,c118,un mélange équimolaire oxygène / protoxyde d' azote,mélange,NOUN,SNind,Obl
FR100658,c121,Le monitorage ventilatoire,monitorage,NOUN,SNdef,Suj
FR100658,c123,la pression plateau,pression,NOUN,SNdef,Obl
FR100658,c122,une surveillance rapprochée de la pression plateau,surveillance,NOUN,SNind,Obl
FR100658,c125,30 cm H 2 O,cm,NOUN,SNnum,Obl
FR100658,c124,une pression inférieur à 30 cm H 2 O,pression,NOUN,SNind,autre
FR100658,c126,Aucun incident per opératoire,incident,NOUN,SNind,Suj
FR100658,c128,le geste,geste,NOUN,SNdef,autre
FR100658,c127,la fin de le geste,fin,NOUN,SNdef,Obl
FR100658,c130,les halogénés,halogénés,NOUN,SNdef,autre
FR100658,c129,arrêt de les halogénés,arrêt,NOUN,SN∅,autre
FR100658,c132,le sugammadex,sugammadex,NOUN,SNdef,autre
FR100658,c131,une administration de le sugammadex,administration,NOUN,SNind,Suj
FR100658,c133,4mg/kg,4mg/kg,NOUN,SN∅,autre
FR100658,c134,la décurarisation,décurarisation,NOUN,SNdef,Suj
FR100658,c135,l' extubation,extubation,NOUN,SNdef,Suj
FR100658,c136,5 minutes,minutes,NOUN,SNnum,Obl
FR100658,c138,une normothermie,normothermie,NOUN,SNind,OD
FR100658,c139,une analgésie,analgésie,NOUN,SNind,autre
FR100658,c137,une normothermie et une analgésie,normothermie,NOUN,SNind,OD
FR100658,c128,Le geste,geste,NOUN,SNdef,Suj
FR100658,c140,15 minutes,minutes,NOUN,SNnum,OD
FR100658,c141,la durée totale d' anesthésie,durée,NOUN,SNdef,Suj
FR100658,c105,anesthésie,anesthésie,NOUN,SN∅,autre
FR100658,c142,25 minutes,minutes,NOUN,SNnum,autre
FR100658,c143,Aucun incident,incident,NOUN,SNind,Suj
FR100658,c144,salle de surveillance post interventionnelle,salle,NOUN,SN∅,Obl
FR100663,c1,Nous,Nous,PRON,Pro,Suj
FR100663,c4,35 ans,ans,NOUN,SNnum,Obl
FR100663,c3,une patiente âgée de 35 ans,patiente,NOUN,SNind,autre
FR100663,c5,le cycle régulier,cycle,NOUN,SNdef,autre
FR100663,c6,II ème geste,ème,NOUN,SNnum,autre
FR100663,c2,"le cas d' une patiente âgée de 35 ans , à le cycle régulier , II ème geste",cas,NOUN,SNdef,OD
FR100663,c8,césarienne programmée,césarienne,NOUN,SN∅,Obl
FR100663,c7,un enfant vivant accouché par césarienne programmée,enfant,NOUN,SNind,Obl
FR100663,c8,"césarienne de convenance , segmentaire basse",césarienne,NOUN,SN∅,autre
FR100663,c9,La seconde grossesse,grossesse,NOUN,SNdef,Suj
FR100663,c12,aménorrhée,aménorrhée,NOUN,SN∅,autre
FR100663,c11,SA,SA,NOUN,SN∅,autre
FR100663,c13,métrorragies modérées,métrorragies,NOUN,SN∅,autre
FR100663,c11,7 semaines d' aménorrhée ( SA ) de métrorragies modérées,semaines,NOUN,SNnum,autre
FR100663,c14,une consultation,consultation,NOUN,SNind,OD
FR100663,c1,notre,notre,DET,Poss,autre
FR100663,c15,notre structure,structure,NOUN,Poss,Obl
FR100663,c10,"l' apparition à 7 semaines d' aménorrhée ( SA ) de métrorragies modérées , ayant motivé une consultation dans notre structure",apparition,NOUN,SNdef,Obl
FR100663,c16,L' examen clinique,examen,NOUN,SNdef,Suj
FR100663,c17,particularités,particularités,NOUN,SN∅,autre
FR100663,c3,la patiente,patiente,NOUN,SNdef,Suj
FR100663,c18,le plan hémodynamique,plan,NOUN,SNdef,Obl
FR100663,c20,120 / 70 mmHg,mmHg,NOUN,SNnum,autre
FR100663,c19,une tension artérielle à 120 / 70 mmHg,tension,NOUN,SNind,Obl
FR100663,c22,78 pulsations / minute,pulsations,NOUN,SNnum,autre
FR100663,c21,un pouls à 78 pulsations / minute,pouls,NOUN,SNind,autre
FR100663,c23,minute,minute,NOUN,SN∅,autre
FR100663,c25,l' abdomen,abdomen,NOUN,SNdef,autre
FR100663,c24,L' examen de l' abdomen,examen,NOUN,SNdef,Suj
FR100663,c27,type Pfannenstiel,type,NOUN,SN∅,autre
FR100663,c26,une cicatrice de type Pfannenstiel,cicatrice,NOUN,SNind,OD
FR100663,c28,une palpation souple,palpation,NOUN,SNind,Obl
FR100663,c29,douleur,douleur,NOUN,SN∅,autre
FR100663,c30,sensibilité localisées,sensibilité,NOUN,SN∅,autre
FR100663,c32,taille subnormale,taille,NOUN,SN∅,autre
FR100663,c31,un utérus de taille subnormale,utérus,NOUN,SNind,autre
FR100663,c34,voie trans-abdominale,voie,NOUN,SN∅,autre
FR100663,c33,L' échographie obstétricale par voie trans-abdominale,échographie,NOUN,SNdef,Suj
FR100663,c31,"un utérus antéversé , légèrement augmenté de taille",utérus,NOUN,SNind,OD
FR100663,c32,taille,taille,NOUN,SN∅,Obl
FR100663,c35,87x36mm,87x36mm,NUM,Autre,OD
FR100663,c37,un sac gestationnel tonique,sac,NOUN,SNind,autre
FR100663,c38,39mm de diamètre,39mm,NUM,Autre,OD
FR100663,c40,le canal cervical,canal,NOUN,SNdef,autre
FR100663,c39,le niveau de le canal cervical,niveau,NOUN,SNdef,Obl
FR100663,c41,un pôle supérieur,pôle,NOUN,SNind,autre
FR100663,c43,le col,col,NOUN,SNdef,autre
FR100663,c42,l' orifice interne de le col,orifice,NOUN,SNdef,OD
FR100663,c36,"présence d' un sac gestationnel tonique , faisant 39mm de diamètre , siégeant à le niveau de le canal cervical , avec un pôle supérieur affleurant l' orifice interne de le col",présence,NOUN,SN∅,autre
FR100663,c37,Le sac,sac,NOUN,SNdef,Suj
FR100663,c44,activité cardiaque positive,activité,NOUN,SN∅,autre
FR100663,c45,longueur cranio-caudale de 10mm,longueur,NOUN,SN∅,autre
FR100663,c7,un embryon avec activité cardiaque positive et longueur cranio-caudale de 10mm,embryon,NOUN,SNind,OD
FR100663,c46,10mm,10mm,NUM,Autre,autre
FR100663,c48,7SA+4 jours,jours,NOUN,SNnum,autre
FR100663,c47,un âge gestationnel de 7SA+4 jours,âge,NOUN,SNind,Obl
FR100663,c49,épanchement péritonéal,épanchement,NOUN,SN∅,OD
FR100663,c50,Le taux d' hCG plasmatique,taux,NOUN,SNdef,Suj
FR100663,c51,134404 mUi / mL,mUi,NOUN,SNnum,autre
FR100663,c1,Nous,Nous,PRON,Pro,Suj
FR100663,c52,un traitement médical,traitement,NOUN,SNind,OD
FR100663,c53,Méthotrexate,Méthotrexate,PROPN,Np,Obl
FR100663,c54,1mg/kg,1mg/kg,NOUN,SN∅,autre
FR100663,c55,injection intramusculaire,injection,NOUN,SN∅,autre
FR100663,c56,48 heures,heures,NOUN,SNnum,Obl
FR100663,c58,un bilan sanguin,bilan,NOUN,SNind,autre
FR100663,c57,réalisation d' un bilan sanguin,réalisation,NOUN,SN∅,Obl
FR100663,c60,Numération formule sanguine,Numération,NOUN,SN∅,autre
FR100663,c61,Taux de transaminases,Taux,NOUN,SN∅,autre
FR100663,c62,Urée,Urée,NOUN,SN∅,autre
FR100663,c59,"Numération formule sanguine , Taux de transaminases , Urée et Créatinine",Numération,NOUN,SN∅,autre
FR100663,c63,Créatinine,Créatinine,NOUN,SN∅,autre
FR100663,c58,qui,qui,PRON,Pro,Suj
FR100663,c64,le troisième jour,jour,NOUN,SNdef,Obl
FR100663,c65,l' administration de Méthotrexate,administration,NOUN,SNdef,Obl
FR100663,c53,Méthotrexate,Méthotrexate,PROPN,Np,autre
FR100663,c1,nous,nous,PRON,Pro,Suj
FR100663,c66,un contrôle échographique,contrôle,NOUN,SNind,OD
FR100663,c66,qui,qui,PRON,Pro,Suj
FR100663,c68,45mm de diamètre,45mm,NUM,Autre,autre
FR100663,c37,un sac gestationnel de 45mm de diamètre,sac,NOUN,SNind,autre
FR100663,c44,activité cardiaque toujours positive,activité,NOUN,SN∅,autre
FR100663,c70,longueur cranio-caudale,longueur,NOUN,SN∅,autre
FR100663,c71,l' âge gestationnel,âge,NOUN,SNdef,OD
FR100663,c72,8 SA+3 jours,jours,NOUN,SNnum,Obl
FR100663,c69,"un embryon avec activité cardiaque toujours positive , de longueur cranio-caudale projetant l' âge gestationnel à 8 SA+3 jours",embryon,NOUN,SNind,autre
FR100663,c67,"la présence d' un sac gestationnel de 45mm de diamètre , siège d' un embryon avec activité cardiaque toujours positive , de longueur cranio-caudale projetant l' âge gestationnel à 8 SA+3 jours",présence,NOUN,SNdef,OD
FR100663,c3,La patiente,patiente,NOUN,SNdef,Suj
FR100663,c73,un seul épisode de métrorragie minime,épisode,NOUN,SNind,OD
FR100663,c3,son,son,DET,Poss,autre
FR100663,c75,son hospitalisation,hospitalisation,NOUN,Poss,autre
FR100663,c74,le début de son hospitalisation,début,NOUN,SNdef,Obl
FR100663,c1,Nous,Nous,PRON,Pro,Suj
FR100663,c76,un traitement chirurgical par laparotomie,traitement,NOUN,SNind,OD
FR100663,c77,laparotomie,laparotomie,NOUN,SN∅,autre
FR100663,c26,l' ancienne cicatrice de type Pfannenstiel,cicatrice,NOUN,SNdef,autre
FR100663,c78,reprise de l' ancienne cicatrice de type Pfannenstiel,reprise,NOUN,SN∅,Obl
FR100663,c80,la cavité,cavité,NOUN,SNdef,autre
FR100663,c79,ouverture de la cavité,ouverture,NOUN,SN∅,autre
FR100663,c1,nous,nous,PRON,Pro,Suj
FR100663,c82,le pelvis,pelvis,NOUN,SNdef,autre
FR100663,c81,l' exploration de le pelvis,exploration,NOUN,SNdef,Obl
FR100663,c31,l' utérus,utérus,NOUN,SNdef,autre
FR100663,c84,la partie antérieure de l' utérus,partie,NOUN,SNdef,Obl
FR100663,c83,une vessie ascensionnée sur la partie antérieure de l' utérus,vessie,NOUN,SNind,OD
FR100663,c26,la cicatrice,cicatrice,NOUN,SNdef,autre
FR100663,c85,un aspect normal de la cicatrice,aspect,NOUN,SNind,Obl
FR100663,c88,le myomètre,myomètre,NOUN,SNdef,autre
FR100663,c87,invasion trophoblastique de le myomètre,invasion,NOUN,SN∅,autre
FR100663,c86,signes d' invasion trophoblastique de le myomètre,signes,NOUN,SN∅,autre
FR100663,c89,Les annexes,annexes,NOUN,SNdef,Suj
FR100663,c90,particularités,particularités,NOUN,SN∅,autre
FR100663,c1,Nous,Nous,PRON,Pro,Suj
FR100663,c91,un premier temps,temps,NOUN,SNind,Obl
FR100663,c93,les artères hypogastriques,artères,NOUN,SNdef,autre
FR100663,c92,une ligature de les artères hypogastriques,ligature,NOUN,SNind,OD
FR100663,c31,l' utérus,utérus,NOUN,SNdef,autre
FR100663,c84,la face antérieure de l' utérus,face,NOUN,SNdef,autre
FR100663,c83,la vessie de la face antérieure de l' utérus,vessie,NOUN,SNdef,OD
FR100663,c96,l' hystérorraphie,hystérorraphie,NOUN,SNdef,autre
FR100663,c95,le site de l' hystérorraphie,site,NOUN,SNdef,autre
FR100663,c94,libération complète de le site de l' hystérorraphie,libération,NOUN,SN∅,Obl
FR100663,c1,Nous,Nous,PRON,Pro,Suj
FR100663,c83,l',l',PRON,Pro,OD
FR100663,c97,environ 3 centimètres,centimètres,NOUN,SNnum,Obl
FR100663,c7,l' oeuf,oeuf,NOUN,SNdef,autre
FR100663,c98,l' aspiration de l' oeuf,aspiration,NOUN,SNdef,Obl
FR100663,c7,l',l',PRON,Pro,OD
FR100663,c7,son,son,DET,Poss,autre
FR100663,c41,son pôle supérieur,pôle,NOUN,Poss,Obl
FR100663,c1,Nous,Nous,PRON,Pro,Suj
FR100663,c99,la vacuité utérine,vacuité,NOUN,SNdef,OD
FR100663,c37,le sac gestationnel,sac,NOUN,SNdef,autre
FR100663,c101,les zones d' insertion de le sac gestationnel,zones,NOUN,SNdef,autre
FR100663,c100,la libération complète de les zones d' insertion de le sac gestationnel,libération,NOUN,SNdef,OD
FR100663,c102,La mini-hystérotomie,mini-hystérotomie,NOUN,SNdef,Suj
FR100663,c103,les points séparés,points,NOUN,SNdef,Obl
FR100663,c104,l' hémostase,hémostase,NOUN,SNdef,Suj
FR100663,c105,difficultés,difficultés,NOUN,SN∅,Obl
FR100663,c1,Nous,Nous,PRON,Pro,Suj
FR100663,c107,les ligatures vasculaires,ligatures,NOUN,SNdef,autre
FR100663,c106,libération de les ligatures vasculaires,libération,NOUN,SN∅,Obl
FR100663,c108,les suites opératoires immédiates simples,suites,NOUN,SNdef,Obl
FR100663,c3,la patiente,patiente,NOUN,SNdef,autre
FR100663,c109,La sortie de la patiente,sortie,NOUN,SNdef,Suj
FR100663,c110,le 5ème jour post-opératoire,jour,NOUN,SNdef,Obl
FR100663,c111,une échographie de contrôle,échographie,NOUN,SNind,Obl
FR100663,c113,taille normale,taille,NOUN,SN∅,autre
FR100663,c114,74x31mm,74x31mm,NUM,Autre,autre
FR100663,c115,endomètre fin et régulier,endomètre,NOUN,SN∅,autre
FR100663,c116,6mm d' épaisseur,6mm,NUM,Autre,OD
FR100663,c117,une cavité utérine libre,cavité,NOUN,SNind,autre
FR100663,c112,"un utérus de taille normale ( 74x31mm ) avec endomètre fin et régulier , mesurant 6mm d' épaisseur et une cavité utérine libre",utérus,NOUN,SNind,OD
FR100663,c50,l' hCG plasmatique,hCG,NOUN,SNdef,autre
FR100663,c118,La surveillance de l' hCG plasmatique,surveillance,NOUN,SNdef,Suj
FR100663,c119,la suite,suite,NOUN,SNdef,autre
FR100663,c120,une diminution progressive,diminution,NOUN,SNind,OD
FR100663,c121,négativation,négativation,NOUN,SN∅,Obl
FR100663,c122,7 semaines,semaines,NOUN,SNnum,autre
FR100663,c76,l' intervention,intervention,NOUN,SNdef,Obl
FR100666,c2,19 ans,ans,NOUN,SNnum,Obl
FR100666,c3,antécédents particuliers,antécédents,NOUN,SN∅,autre
FR100666,c4,les tuméfactions gingivales,tuméfactions,NOUN,SNdef,Obl
FR100666,c5,1 mois,mois,NOUN,SNnum,Obl
FR100666,c6,les extractions dentaires,extractions,NOUN,SNdef,Obl
FR100666,c1,"Un jeune homme âgé de 19 ans , sans antécédents particuliers est adressé pour de les tuméfactions gingivales évoluant depuis 1 mois suite à de les extractions dentaires",adressé,VERB,SNind,autre
FR100666,c7,l' interrogatoire,interrogatoire,NOUN,SNdef,Obl
FR100666,c1,le patient,patient,NOUN,SNdef,Suj
FR100666,c8,un état général altéré,état,NOUN,SNind,OD
FR100666,c9,amaigrissement,amaigrissement,NOUN,SN∅,autre
FR100666,c10,fièvre,fièvre,NOUN,SN∅,autre
FR100666,c11,sueurs nocturnes,sueurs,NOUN,SN∅,autre
FR100666,c12,prurit généralisé,prurit,NOUN,SN∅,autre
FR100666,c14,le membre inférieur droit,membre,NOUN,SNdef,autre
FR100666,c13,les douleurs de le membre inférieur droit,douleurs,NOUN,SNdef,autre
FR100666,c1,Il,Il,PRON,Pro,Suj
FR100666,c15,un bilan général,bilan,NOUN,SNind,Obl
FR100666,c15,qui,qui,PRON,Pro,Suj
FR100666,c16,une vitesse de sédimentation élevée,vitesse,NOUN,SNind,Obl
FR100666,c17,déficit moteur ni sensitif,déficit,NOUN,SN∅,Obl
FR100666,c18,L' examen exobuccal,examen,NOUN,SNdef,Suj
FR100666,c19,une asymétrie faciale gauche,asymétrie,NOUN,SNind,OD
FR100666,c21,adénopathies cervicales,adénopathies,NOUN,SN∅,autre
FR100666,c20,la présence d' adénopathies cervicales,présence,NOUN,SNdef,Obl
FR100666,c23,les aires ganglionnaires,aires,NOUN,SNdef,autre
FR100666,c22,la palpation de les aires ganglionnaires,palpation,NOUN,SNdef,autre
FR100666,c24,L' examen clinique endobuccal,examen,NOUN,SNdef,Suj
FR100666,c27,le maxillaire,maxillaire,NOUN,SNdef,Obl
FR100666,c28,la mandibule,mandibule,NOUN,SNdef,autre
FR100666,c29,les dents,dents,NOUN,SNdef,OD
FR100666,c26,"tuméfactions bourgeonnantes , ulcérées par endroit plus importantes à le maxillaire qu' à la mandibule recouvrant les dents avec de les déplacements",tuméfactions,NOUN,SN∅,autre
FR100666,c25,"la présence de tuméfactions bourgeonnantes , ulcérées par endroit plus importantes à le maxillaire qu' à la mandibule recouvrant les dents avec de les déplacements et mobilités",présence,NOUN,SNdef,OD
FR100666,c30,mobilités,mobilités,NOUN,SN∅,autre
FR100666,c26,Ces tuméfactions,tuméfactions,NOUN,SNdem,Suj
FR100666,c32,les dents antagonistes,dents,NOUN,SNdef,autre
FR100666,c31,l' empreinte de les dents antagonistes,empreinte,NOUN,SNdef,OD
FR100666,c33,la palpation,palpation,NOUN,SNdef,Obl
FR100666,c26,de tuméfactions molles et douloureuses,tuméfactions,NOUN,SN∅,Obl
FR100666,c34,La radiographie panoramique,radiographie,NOUN,SNdef,Suj
FR100666,c35,les lésions ostéolytiques généralisées,lésions,NOUN,SNdef,Obl
FR100666,c37,un élargissement desmodontal,élargissement,NOUN,SNind,Obl
FR100666,c39,la lamina dura,lamina,NOUN,SNdef,autre
FR100666,c38,la disparition de la lamina dura,disparition,NOUN,SNdef,autre
FR100666,c40,une opacité,opacité,NOUN,SNind,autre
FR100666,c42,le sinus maxillaire gauche,sinus,NOUN,SNdef,autre
FR100666,c41,la moitié inférieure de le sinus maxillaire gauche,moitié,NOUN,SNdef,OD
FR100666,c36,un élargissement desmodontal et la disparition de la lamina dura ainsi qu' une opacité comblant la moitié inférieure de le sinus maxillaire gauche,élargissement,NOUN,SNind,Obl
FR100666,c44,la face,face,NOUN,SNdef,autre
FR100666,c43,La tomodensitométrie de la face,tomodensitométrie,NOUN,SNdef,Suj
FR100666,c45,un processus tumoral,processus,NOUN,SNind,OD
FR100666,c46,les sinus maxillaires,sinus,NOUN,SNdef,OD
FR100666,c47,ce stade,stade,NOUN,SNdem,Obl
FR100666,c48,le diagnostic évoqué,diagnostic,NOUN,SNdef,Suj
FR100666,c50,les maxillaires,maxillaires,NOUN,SNdef,autre
FR100666,c49,une tumeur maligne de les maxillaires,tumeur,NOUN,SNind,autre
FR100666,c51,une leucémie aiguë,leucémie,NOUN,SNind,autre
FR100666,c48,celui d' une tumeur maligne de les maxillaires ou une leucémie aiguë,celui,PRON,Pro,autre
FR100666,c52,Une biopsie,biopsie,NOUN,SNind,Suj
FR100666,c53,anesthésie locale,anesthésie,NOUN,SN∅,Obl
FR100666,c52,dont,dont,PRON,Pro,autre
FR100666,c54,l' examen anatomopathologique,examen,NOUN,SNdef,Suj
FR100666,c55,une pseudotumeur inflammatoire ulcérée,pseudotumeur,NOUN,SNind,Obl
FR100666,c56,quelques amas atypiques,amas,NOUN,SNind,OD
FR100666,c57,un immuno-marquage,immuno-marquage,NOUN,SNind,OD
FR100666,c58,une lésion néoplasique,lésion,NOUN,SNind,OD
FR100666,c59,L' étude immunohistochimique,étude,NOUN,SNdef,Suj
FR100666,c62,grandes cellules de type Burkitt,cellules,NOUN,SN∅,autre
FR100666,c61,un lymphome malin non hodgkinien à grandes cellules de type Burkitt,lymphome,NOUN,SNind,autre
FR100666,c60,une localisation gingivale d' un lymphome malin non hodgkinien à grandes cellules de type Burkitt,localisation,NOUN,SNind,autre
FR100666,c63,les cellules tumorales,cellules,NOUN,SNdef,Suj
FR100666,c64,le CD20,CD20,NOUN,SNdef,OD
FR100666,c1,Le patient,patient,NOUN,SNdef,Suj
FR100666,c65,le service d' oncologie,service,NOUN,SNdef,Obl
FR100666,c66,oncologie,oncologie,NOUN,SN∅,autre
FR100666,c67,une prise en charge,prise,NOUN,SNind,Obl
FR100666,c68,Le bilan biologique,bilan,NOUN,SNdef,Suj
FR100666,c70,LDH,LDH,NOUN,SN∅,autre
FR100666,c69,un taux de LDH à 931UI/l,taux,NOUN,SNind,OD
FR100666,c72,le virus de l' immunodéficience humaine,virus,NOUN,SNdef,autre
FR100666,c71,la sérologie pour le virus de l' immunodéficience humaine,sérologie,NOUN,SNdef,Suj
FR100666,c72,VIH,VIH,PROPN,SN∅,autre
FR100666,c73,Le myologramme,myologramme,NOUN,SNdef,Suj
FR100666,c74,la cytoponction,cytoponction,NOUN,SNdef,Suj
FR100666,c61,le lymphome de Burkitt,lymphome,NOUN,SNdef,autre
FR100666,c75,le diagnostic de le lymphome de Burkitt,diagnostic,NOUN,SNdef,OD
FR100666,c77,une tomodensitométrie cervico-thoraco-abdomino- pelvienne,tomodensitométrie,NOUN,SNind,OD
FR100666,c76,Le bilan d' extension comprenant une tomodensitométrie cervico-thoraco-abdomino- pelvienne,bilan,NOUN,SNdef,Suj
FR100666,c78,une lésion intracrânienne,lésion,NOUN,SNind,OD
FR100666,c79,les localisations hépatiques,localisations,NOUN,SNdef,autre
FR100666,c80,la classification d' Ann-Arbor,classification,NOUN,SNdef,Obl
FR100666,c81,Ann-Arbor,Ann-Arbor,PROPN,Np,autre
FR100666,c1,le patient,patient,NOUN,SNdef,Suj
FR100666,c82,le stade IV groupe C,stade,NOUN,SNdef,Obl
FR100666,c83,l' atteinte endocrânienne,atteinte,NOUN,SNdef,Obl
FR100666,c84,Le traitement,traitement,NOUN,SNdef,Suj
FR100666,c85,5 séances de polychimiothérapie,séances,NOUN,SNnum,OD
FR100666,c86,polychimiothérapie,polychimiothérapie,NOUN,SN∅,autre
FR100666,c87,le protocole LMB,protocole,NOUN,SNdef,Obl
