doc,entite_source,source_type,relation,entite_cible,cible_type,texte_contexte
FR100620,pleurodèse,EVENT,BEFORE,biopsie,EVENT,Une pleurodèse droite ainsi qu'une biopsie pulmonaire chirurgicale ont été réalisés.
FR100620,biopsie,EVENT,BEFORE,prise,EVENT,La biopsie a montré un granulome à cellules de Langerhans confirmant ainsi le diagnostic de l'Histiocytose Langerhansienne pulmonaire.
FR100620,granulome,EVENT,CONTAINS,biopsie,EVENT,La biopsie a montré un granulome à cellules de Langerhans confirmant ainsi le diagnostic de l'Histiocytose Langerhansienne pulmonaire.
FR100620,Histiocytose,EVENT,CONTAINS,biopsie,EVENT,La biopsie a montré un granulome à cellules de Langerhans confirmant ainsi le diagnostic de l'Histiocytose Langerhansienne pulmonaire.
FR100620,prise,EVENT,OVERLAP,sevrage,EVENT,La prise en charge a consisté en un sevrage tabagique.
FR100620,prise,EVENT,CONTAINS,corticothérapie,EVENT,La prise en charge a consisté en un sevrage tabagique.
FR100620,corticothérapie,EVENT,OVERLAP,vaccination,EVENT,Une corticothérapie inhalée associée à un Beta 2 mimétique de longue durée d'action ainsi qu'une vaccination antigrippale et antipneumococcique.
FR100620,corticothérapie,EVENT,OVERLAP,Beta 2 mimétique,EVENT,Une corticothérapie inhalée associée à un Beta 2 mimétique de longue durée d'action ainsi qu'une vaccination antigrippale et antipneumococcique.
FR100620,8PA,RML,PERTAINS,tabagique,EVENT,"Mr R.Y, âgé de 22 ans, porteur de charges de profession, tabagique à 8PA, consommateur de Cannabis, ayant comme antécédents une toux productive, une dyspnée stade III de Sadoul et des infections respiratoires à répétition à raison de 8 épisodes/an depuis 2 ans."
FR100620,8 épisodes/an,RML,PERTAINS,infections,EVENT,"Mr R.Y, âgé de 22 ans, porteur de charges de profession, tabagique à 8PA, consommateur de Cannabis, ayant comme antécédents une toux productive, une dyspnée stade III de Sadoul et des infections respiratoires à répétition à raison de 8 épisodes/an depuis 2 ans."
FR100620,170 L/min,RML,PERTAINS,DEP,EVENT,"L'examen clinique a trouvé un tirage sus sternal, un DEP à 170 L/min, un syndrome d'épanchement aérique de tout l'hémithorax droit et un hippocratisme digital et des orteils manifeste."
FR100620,normal,RML,PERTAINS,résultats,EVENT,L'aspect endoscopique était normal ainsi que les résultats des biopsies faites et du LBA.
FR100620,normal,RML,PERTAINS,aspect,EVENT,L'aspect endoscopique était normal ainsi que les résultats des biopsies faites et du LBA.
FR100620,"1,85L",RML,PERTAINS,VEMS,EVENT,"Un bilan de retentissement a été fait: la pléthysmographie a montré un trouble ventilatoire obstructif sévère non réversible après bronchodilatateurs avec une Tiffeneau < 0,7, un VEMS après BD de 1,85L soit 45% de la théorique et une importante distension thoracique (VR/CPT 216%); la gazométrie était normale; le TM6M a mis en évidence une distance parcourue correspondant à 70% de la théorique."
FR100620,216%,RML,PERTAINS,distension,EVENT,"Un bilan de retentissement a été fait: la pléthysmographie a montré un trouble ventilatoire obstructif sévère non réversible après bronchodilatateurs avec une Tiffeneau < 0,7, un VEMS après BD de 1,85L soit 45% de la théorique et une importante distension thoracique (VR/CPT 216%); la gazométrie était normale; le TM6M a mis en évidence une distance parcourue correspondant à 70% de la théorique."
FR100620,normale,RML,PERTAINS,gazométrie,EVENT,"Un bilan de retentissement a été fait: la pléthysmographie a montré un trouble ventilatoire obstructif sévère non réversible après bronchodilatateurs avec une Tiffeneau < 0,7, un VEMS après BD de 1,85L soit 45% de la théorique et une importante distension thoracique (VR/CPT 216%); la gazométrie était normale; le TM6M a mis en évidence une distance parcourue correspondant à 70% de la théorique."
FR100620,normale,RML,PERTAINS,scintigraphie,EVENT,"Un bilan à la recherche des autres manifestations systémiques de l'Histiocytose a été fait: radiographies du thorax, bassin, crâne et panoramique dentaire: aucune lyse osseuse n'a été retrouvée; scintigraphie osseuse: normale; l'examen dermatologique et des aires ganglionnaires était normal; l'échographie abdominale a montré une hépatomégalie homogène sans nodules palpables."
FR100620,normal,RML,PERTAINS,examen,EVENT,"Un bilan à la recherche des autres manifestations systémiques de l'Histiocytose a été fait: radiographies du thorax, bassin, crâne et panoramique dentaire: aucune lyse osseuse n'a été retrouvée; scintigraphie osseuse: normale; l'examen dermatologique et des aires ganglionnaires était normal; l'échographie abdominale a montré une hépatomégalie homogène sans nodules palpables."
FR100620,trouvé,EVENT,Non annoté,Indéterminé,Aucun,"L'examen clinique a trouvé un tirage sus sternal, un DEP à 170 L/min, un syndrome d'épanchement aérique de tout l'hémithorax droit et un hippocratisme digital et des orteils manifeste."
FR100620,montré,EVENT,Non annoté,Indéterminé,Aucun,La radiographie du thorax a montré une hyper clarté sans trame vasculaire de l'hémithorax droit en faveur d'un pneumothorax de grande abondance.
FR100620,montré,EVENT,Non annoté,Indéterminé,Aucun,La radiographie thoracique de contrôle a montré un retour du poumon à la paroi.
FR100620,montré,EVENT,Non annoté,Indéterminé,Aucun,"Un bilan de retentissement a été fait: la pléthysmographie a montré un trouble ventilatoire obstructif sévère non réversible après bronchodilatateurs avec une Tiffeneau < 0,7, un VEMS après BD de 1,85L soit 45% de la théorique et une importante distension thoracique (VR/CPT 216%); la gazométrie était normale; le TM6M a mis en évidence une distance parcourue correspondant à 70% de la théorique."
FR100620,mis,EVENT,Non annoté,Indéterminé,Aucun,"Un bilan de retentissement a été fait: la pléthysmographie a montré un trouble ventilatoire obstructif sévère non réversible après bronchodilatateurs avec une Tiffeneau < 0,7, un VEMS après BD de 1,85L soit 45% de la théorique et une importante distension thoracique (VR/CPT 216%); la gazométrie était normale; le TM6M a mis en évidence une distance parcourue correspondant à 70% de la théorique."
FR100620,montré,EVENT,Non annoté,Indéterminé,Aucun,"Un bilan à la recherche des autres manifestations systémiques de l'Histiocytose a été fait: radiographies du thorax, bassin, crâne et panoramique dentaire: aucune lyse osseuse n'a été retrouvée; scintigraphie osseuse: normale; l'examen dermatologique et des aires ganglionnaires était normal; l'échographie abdominale a montré une hépatomégalie homogène sans nodules palpables."
FR100620,montré,EVENT,Non annoté,Indéterminé,Aucun,Un bilan biologique a été fait et a montré un syndrome inflammatoire biologique sans hyperleucocytose ni anomalies des autres lignées.
FR100620,montré,EVENT,Non annoté,Indéterminé,Aucun,La biopsie a montré un granulome à cellules de Langerhans confirmant ainsi le diagnostic de l'Histiocytose Langerhansienne pulmonaire.
FR100620,toux productive,CLINENTITY,Non annoté,Indéterminé,Aucun,"Mr R.Y, âgé de 22 ans, porteur de charges de profession, tabagique à 8PA, consommateur de Cannabis, ayant comme antécédents une toux productive, une dyspnée stade III de Sadoul et des infections respiratoires à répétition à raison de 8 épisodes/an depuis 2 ans."
FR100620,dyspnée,CLINENTITY,Non annoté,Indéterminé,Aucun,"Mr R.Y, âgé de 22 ans, porteur de charges de profession, tabagique à 8PA, consommateur de Cannabis, ayant comme antécédents une toux productive, une dyspnée stade III de Sadoul et des infections respiratoires à répétition à raison de 8 épisodes/an depuis 2 ans."
FR100620,infections respiratoires à répétition,CLINENTITY,Non annoté,Indéterminé,Aucun,"Mr R.Y, âgé de 22 ans, porteur de charges de profession, tabagique à 8PA, consommateur de Cannabis, ayant comme antécédents une toux productive, une dyspnée stade III de Sadoul et des infections respiratoires à répétition à raison de 8 épisodes/an depuis 2 ans."
FR100620,infections respiratoires,CLINENTITY,Non annoté,Indéterminé,Aucun,"Mr R.Y, âgé de 22 ans, porteur de charges de profession, tabagique à 8PA, consommateur de Cannabis, ayant comme antécédents une toux productive, une dyspnée stade III de Sadoul et des infections respiratoires à répétition à raison de 8 épisodes/an depuis 2 ans."
FR100620,pneumothorax,CLINENTITY,Non annoté,Indéterminé,Aucun,Aucun cas de pneumothorax familial n'a été retrouvé.
FR100620,douleur basithoracique,CLINENTITY,Non annoté,Indéterminé,Aucun,"Le patient avait présenté de façon brutale une douleur basithoracique droite spontanée, en coup de poignard, associée à une dyspnée stade V de Sadoul et à une toux productive ramenant des expectorations blanchâtres, le tout évoluant dans un contexte d'apyrexie et de conservation de l'état général."
FR100620,dyspnée,CLINENTITY,Non annoté,Indéterminé,Aucun,"Le patient avait présenté de façon brutale une douleur basithoracique droite spontanée, en coup de poignard, associée à une dyspnée stade V de Sadoul et à une toux productive ramenant des expectorations blanchâtres, le tout évoluant dans un contexte d'apyrexie et de conservation de l'état général."
FR100620,toux productive,CLINENTITY,Non annoté,Indéterminé,Aucun,"Le patient avait présenté de façon brutale une douleur basithoracique droite spontanée, en coup de poignard, associée à une dyspnée stade V de Sadoul et à une toux productive ramenant des expectorations blanchâtres, le tout évoluant dans un contexte d'apyrexie et de conservation de l'état général."
FR100620,tirage sus sternal,CLINENTITY,Non annoté,Indéterminé,Aucun,"L'examen clinique a trouvé un tirage sus sternal, un DEP à 170 L/min, un syndrome d'épanchement aérique de tout l'hémithorax droit et un hippocratisme digital et des orteils manifeste."
FR100620,épanchement,CLINENTITY,Non annoté,Indéterminé,Aucun,"L'examen clinique a trouvé un tirage sus sternal, un DEP à 170 L/min, un syndrome d'épanchement aérique de tout l'hémithorax droit et un hippocratisme digital et des orteils manifeste."
FR100620,hippocratisme digital et des orteils,CLINENTITY,Non annoté,Indéterminé,Aucun,"L'examen clinique a trouvé un tirage sus sternal, un DEP à 170 L/min, un syndrome d'épanchement aérique de tout l'hémithorax droit et un hippocratisme digital et des orteils manifeste."
FR100620,hippocratisme digital,CLINENTITY,Non annoté,Indéterminé,Aucun,"L'examen clinique a trouvé un tirage sus sternal, un DEP à 170 L/min, un syndrome d'épanchement aérique de tout l'hémithorax droit et un hippocratisme digital et des orteils manifeste."
FR100620,pneumothorax,CLINENTITY,Non annoté,Indéterminé,Aucun,La radiographie du thorax a montré une hyper clarté sans trame vasculaire de l'hémithorax droit en faveur d'un pneumothorax de grande abondance.
FR100620,kystiques,CLINENTITY,Non annoté,Indéterminé,Aucun,"Le parenchyme pulmonaire gauche est siège d'images kystiques, de taille variable, diffuses, qui prédominent aux territoires supérieurs avec une distension thoracique."
FR100620,lésions kystiques,CLINENTITY,Non annoté,Indéterminé,Aucun,Les lésions kystiques étaient plus visibles après drainage et étaient bilatérales.
FR100620,kystiques,CLINENTITY,Non annoté,Indéterminé,Aucun,Un complément scannographique a été demandé afin de mieux explorer les images kystiques.
FR100620,kystiques,CLINENTITY,Non annoté,Indéterminé,Aucun,"Il s'agissait de multiples formations kystiques diffuses prédominant au niveau des lobes supérieurs, de taille variable, à parois fines et confluentes par endroits."
FR100620,épaississement des septas inter lobulaires et sous pleural diffus,CLINENTITY,Non annoté,Indéterminé,Aucun,Il s'y associait un épaississement des septas inter lobulaires et sous pleural diffus et un aspect en verre dépoli au niveau des deux pyramides basales.
FR100620,lésions,CLINENTITY,Non annoté,Indéterminé,Aucun,"Des lésions micronodulaires à contours flous intra parenchymateux et en sous pleural à contours flou étaient également retrouvées, intéressant le segment ventral du lobe supérieur, le lingula, le segment latéral du lobe moyen et les deux pyramides basales."
FR100620,HistiocytoseLangerhansienne,CLINENTITY,Non annoté,Indéterminé,Aucun,L'aspect scannographique était en faveur d'une HistiocytoseLangerhansienne.
FR100620,trouble ventilatoire obstructif,CLINENTITY,Non annoté,Indéterminé,Aucun,"Un bilan de retentissement a été fait: la pléthysmographie a montré un trouble ventilatoire obstructif sévère non réversible après bronchodilatateurs avec une Tiffeneau < 0,7, un VEMS après BD de 1,85L soit 45% de la théorique et une importante distension thoracique (VR/CPT 216%); la gazométrie était normale; le TM6M a mis en évidence une distance parcourue correspondant à 70% de la théorique."
