id_CR,doc,mention_id,Longueur,nature_premier_maillon,FS_premier_maillon,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18
FR100632_CHAINE_c130,FR100632,c130,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100632_CHAINE_c131,FR100632,c131,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100632_CHAINE_c132,FR100632,c132,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100632_CHAINE_c134,FR100632,c134,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100632_CHAINE_c133,FR100632,c133,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100632_CHAINE_c126,FR100632,c126,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100632_CHAINE_c135,FR100632,c135,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100632_CHAINE_c136,FR100632,c136,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c2,FR100658,c2,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c3,FR100658,c3,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c4,FR100658,c4,2,SN∅,Obl,SN∅,SN∅,,,,,,,,,,,,,,,,
FR100658_CHAINE_c6,FR100658,c6,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c7,FR100658,c7,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c5,FR100658,c5,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c1,FR100658,c1,6,SNind,Obl,SNind,Poss,SNind,SNdef,SNdef,SNdef,,,,,,,,,,,,
FR100658_CHAINE_c8,FR100658,c8,1,Autre,Obl,Autre,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c12,FR100658,c12,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c11,FR100658,c11,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c10,FR100658,c10,2,SNind,autre,SNind,SN∅,,,,,,,,,,,,,,,,
FR100658_CHAINE_c9,FR100658,c9,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c13,FR100658,c13,1,SNdem,Obl,SNdem,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c14,FR100658,c14,1,Pro,Suj,Pro,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c16,FR100658,c16,2,SNind,OD,SNind,SNdef,,,,,,,,,,,,,,,,
FR100658_CHAINE_c17,FR100658,c17,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c15,FR100658,c15,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c18,FR100658,c18,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c20,FR100658,c20,1,Poss,autre,Poss,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c19,FR100658,c19,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c21,FR100658,c21,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c24,FR100658,c24,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c23,FR100658,c23,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c25,FR100658,c25,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c26,FR100658,c26,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c22,FR100658,c22,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c27,FR100658,c27,1,Pro,Suj,Pro,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c30,FR100658,c30,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c29,FR100658,c29,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c32,FR100658,c32,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c33,FR100658,c33,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c31,FR100658,c31,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c28,FR100658,c28,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c34,FR100658,c34,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c35,FR100658,c35,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c37,FR100658,c37,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c36,FR100658,c36,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c38,FR100658,c38,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c39,FR100658,c39,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c42,FR100658,c42,2,SNdef,autre,SNdef,SNdef,,,,,,,,,,,,,,,,
FR100658_CHAINE_c43,FR100658,c43,2,SNdef,autre,SNdef,SNdef,,,,,,,,,,,,,,,,
FR100658_CHAINE_c41,FR100658,c41,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c40,FR100658,c40,3,SNind,OD,SNind,SNind,SNdem,,,,,,,,,,,,,,,
FR100658_CHAINE_c44,FR100658,c44,2,SN∅,autre,SN∅,SNind,,,,,,,,,,,,,,,,
FR100658_CHAINE_c45,FR100658,c45,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c46,FR100658,c46,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c47,FR100658,c47,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c48,FR100658,c48,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c49,FR100658,c49,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c50,FR100658,c50,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c51,FR100658,c51,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c52,FR100658,c52,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c55,FR100658,c55,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c56,FR100658,c56,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c54,FR100658,c54,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c53,FR100658,c53,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c58,FR100658,c58,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c57,FR100658,c57,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c59,FR100658,c59,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c61,FR100658,c61,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c60,FR100658,c60,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c62,FR100658,c62,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c63,FR100658,c63,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c65,FR100658,c65,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c64,FR100658,c64,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c67,FR100658,c67,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c66,FR100658,c66,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c68,FR100658,c68,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c69,FR100658,c69,3,SNdef,Suj,SNdef,SN∅,SNdef,,,,,,,,,,,,,,,
FR100658_CHAINE_c70,FR100658,c70,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c72,FR100658,c72,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c71,FR100658,c71,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c73,FR100658,c73,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c74,FR100658,c74,3,SNdef,Suj,SNdef,SN∅,Np,,,,,,,,,,,,,,,
FR100658_CHAINE_c75,FR100658,c75,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c76,FR100658,c76,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c77,FR100658,c77,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c78,FR100658,c78,1,SN∅,OD,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c79,FR100658,c79,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c80,FR100658,c80,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c82,FR100658,c82,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c83,FR100658,c83,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c81,FR100658,c81,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c84,FR100658,c84,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c85,FR100658,c85,1,Autre,Obl,Autre,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c88,FR100658,c88,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c87,FR100658,c87,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c89,FR100658,c89,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c90,FR100658,c90,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c91,FR100658,c91,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c93,FR100658,c93,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c92,FR100658,c92,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c86,FR100658,c86,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c94,FR100658,c94,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c95,FR100658,c95,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c98,FR100658,c98,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c99,FR100658,c99,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c97,FR100658,c97,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c100,FR100658,c100,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c96,FR100658,c96,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c102,FR100658,c102,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c101,FR100658,c101,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c103,FR100658,c103,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c104,FR100658,c104,1,Np,autre,Np,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c105,FR100658,c105,3,SNdef,Suj,SNdef,SNdef,SN∅,,,,,,,,,,,,,,,
FR100658_CHAINE_c107,FR100658,c107,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c108,FR100658,c108,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c110,FR100658,c110,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c109,FR100658,c109,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c106,FR100658,c106,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c111,FR100658,c111,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c113,FR100658,c113,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c112,FR100658,c112,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c114,FR100658,c114,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c115,FR100658,c115,1,SNnum,Suj,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c116,FR100658,c116,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c117,FR100658,c117,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c119,FR100658,c119,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c120,FR100658,c120,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c118,FR100658,c118,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c121,FR100658,c121,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c123,FR100658,c123,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c122,FR100658,c122,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c125,FR100658,c125,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c124,FR100658,c124,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c126,FR100658,c126,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c128,FR100658,c128,2,SNdef,autre,SNdef,SNdef,,,,,,,,,,,,,,,,
FR100658_CHAINE_c127,FR100658,c127,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c130,FR100658,c130,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c129,FR100658,c129,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c132,FR100658,c132,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c131,FR100658,c131,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c133,FR100658,c133,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c134,FR100658,c134,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c135,FR100658,c135,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c136,FR100658,c136,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c138,FR100658,c138,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c139,FR100658,c139,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c137,FR100658,c137,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c140,FR100658,c140,1,SNnum,OD,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c141,FR100658,c141,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c142,FR100658,c142,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c143,FR100658,c143,1,SNind,Suj,SNind,,,,,,,,,,,,,,,,,
FR100658_CHAINE_c144,FR100658,c144,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c1,FR100663,c1,10,Pro,Suj,Pro,Poss,Pro,Pro,Pro,Pro,Pro,Pro,Pro,Pro,,,,,,,,
FR100663_CHAINE_c4,FR100663,c4,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c3,FR100663,c3,5,SNind,autre,SNind,SNdef,SNdef,Poss,SNdef,,,,,,,,,,,,,
FR100663_CHAINE_c5,FR100663,c5,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c6,FR100663,c6,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c2,FR100663,c2,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c8,FR100663,c8,2,SN∅,Obl,SN∅,SN∅,,,,,,,,,,,,,,,,
FR100663_CHAINE_c7,FR100663,c7,5,SNind,Obl,SNind,SNind,SNdef,Pro,Poss,,,,,,,,,,,,,
FR100663_CHAINE_c9,FR100663,c9,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c12,FR100663,c12,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c11,FR100663,c11,2,SN∅,autre,SN∅,SNnum,,,,,,,,,,,,,,,,
FR100663_CHAINE_c13,FR100663,c13,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c14,FR100663,c14,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c15,FR100663,c15,1,Poss,Obl,Poss,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c10,FR100663,c10,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c16,FR100663,c16,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c17,FR100663,c17,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c18,FR100663,c18,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c20,FR100663,c20,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c19,FR100663,c19,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c22,FR100663,c22,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c21,FR100663,c21,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c23,FR100663,c23,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c25,FR100663,c25,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c24,FR100663,c24,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c27,FR100663,c27,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c26,FR100663,c26,3,SNind,OD,SNind,SNdef,SNdef,,,,,,,,,,,,,,,
FR100663_CHAINE_c28,FR100663,c28,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c29,FR100663,c29,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c30,FR100663,c30,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c32,FR100663,c32,2,SN∅,autre,SN∅,SN∅,,,,,,,,,,,,,,,,
FR100663_CHAINE_c31,FR100663,c31,4,SNind,autre,SNind,SNind,SNdef,SNdef,,,,,,,,,,,,,,
FR100663_CHAINE_c34,FR100663,c34,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c33,FR100663,c33,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c35,FR100663,c35,1,Autre,OD,Autre,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c37,FR100663,c37,4,SNind,autre,SNind,SNdef,SNind,SNdef,,,,,,,,,,,,,,
FR100663_CHAINE_c38,FR100663,c38,1,Autre,OD,Autre,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c40,FR100663,c40,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c39,FR100663,c39,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c41,FR100663,c41,2,SNind,autre,SNind,Poss,,,,,,,,,,,,,,,,
FR100663_CHAINE_c43,FR100663,c43,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c42,FR100663,c42,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c36,FR100663,c36,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c44,FR100663,c44,2,SN∅,autre,SN∅,SN∅,,,,,,,,,,,,,,,,
FR100663_CHAINE_c45,FR100663,c45,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c46,FR100663,c46,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c48,FR100663,c48,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c47,FR100663,c47,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c49,FR100663,c49,1,SN∅,OD,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c50,FR100663,c50,2,SNdef,Suj,SNdef,SNdef,,,,,,,,,,,,,,,,
FR100663_CHAINE_c51,FR100663,c51,1,SNnum,autre,SNnum,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c52,FR100663,c52,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c53,FR100663,c53,2,Np,Obl,Np,Np,,,,,,,,,,,,,,,,
FR100663_CHAINE_c54,FR100663,c54,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c55,FR100663,c55,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c56,FR100663,c56,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c58,FR100663,c58,2,SNind,autre,SNind,Pro,,,,,,,,,,,,,,,,
FR100663_CHAINE_c57,FR100663,c57,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c60,FR100663,c60,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c61,FR100663,c61,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c62,FR100663,c62,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c59,FR100663,c59,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c63,FR100663,c63,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c64,FR100663,c64,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c65,FR100663,c65,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c66,FR100663,c66,2,SNind,OD,SNind,Pro,,,,,,,,,,,,,,,,
FR100663_CHAINE_c68,FR100663,c68,1,Autre,autre,Autre,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c70,FR100663,c70,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c71,FR100663,c71,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c72,FR100663,c72,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c69,FR100663,c69,1,SNind,autre,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c67,FR100663,c67,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c73,FR100663,c73,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c75,FR100663,c75,1,Poss,autre,Poss,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c74,FR100663,c74,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c76,FR100663,c76,2,SNind,OD,SNind,SNdef,,,,,,,,,,,,,,,,
FR100663_CHAINE_c77,FR100663,c77,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c78,FR100663,c78,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c80,FR100663,c80,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c79,FR100663,c79,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c82,FR100663,c82,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c81,FR100663,c81,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c84,FR100663,c84,2,SNdef,Obl,SNdef,SNdef,,,,,,,,,,,,,,,,
FR100663_CHAINE_c83,FR100663,c83,3,SNind,OD,SNind,SNdef,Pro,,,,,,,,,,,,,,,
FR100663_CHAINE_c85,FR100663,c85,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c88,FR100663,c88,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c87,FR100663,c87,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c86,FR100663,c86,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c89,FR100663,c89,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c90,FR100663,c90,1,SN∅,autre,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c91,FR100663,c91,1,SNind,Obl,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c93,FR100663,c93,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c92,FR100663,c92,1,SNind,OD,SNind,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c96,FR100663,c96,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c95,FR100663,c95,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c94,FR100663,c94,1,SN∅,Obl,SN∅,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c97,FR100663,c97,1,SNnum,Obl,SNnum,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c98,FR100663,c98,1,SNdef,Obl,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c99,FR100663,c99,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c101,FR100663,c101,1,SNdef,autre,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c100,FR100663,c100,1,SNdef,OD,SNdef,,,,,,,,,,,,,,,,,
FR100663_CHAINE_c102,FR100663,c102,1,SNdef,Suj,SNdef,,,,,,,,,,,,,,,,,
