doc_id,source_id,mention_source,source_texte,source_tag,source_docTimeRel,source_eventType,source_contextualModality,source_polarity,source_timexType,relation_type,target_id,mention_target,target_texte,target_tag,target_docTimeRel,target_eventType,target_contextualModality,target_polarity,target_timexType
FR100632,8955,singleton,enquête,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9000,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9000,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9045,singleton,radiographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9030,singleton,anomalie,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,CONTAINS,9000,singleton,étude,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9045,singleton,radiographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9075,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9045,singleton,radiographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9060,singleton,tomodensitométrie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9075,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9105,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9075,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9135,singleton,sérologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9075,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9150,singleton,recherche,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9075,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9090,singleton,PEV,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9075,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9165,singleton,sérologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9120,singleton,taux,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9105,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9165,singleton,sérologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9210,c122,diagnostic,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9195,singleton,présence,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9165,singleton,sérologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9210,c122,diagnostic,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9255,non détecté,mis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9225,c47,myélite,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9240,singleton,hépatite,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9225,c47,myélite,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9210,c122,diagnostic,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9255,non détecté,mis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9285,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9255,non détecté,mis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,9300,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9255,non détecté,mis,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9270,singleton,rééducation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100632,9300,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9315,singleton,récupération,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9039,non détecté,suivis,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,CONTAINS,9084,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9039,non détecté,suivis,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,CONTAINS,9099,non détecté,Opéré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9039,non détecté,suivis,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,10812,singleton,10 ans,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100658,9054,c4,broncho-pneumopathie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9039,non détecté,suivis,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100658,9054,c4,broncho-pneumopathie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9069/10487,c4,BPCO,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9099,non détecté,Opéré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9114,singleton,exérèse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9099,non détecté,Opéré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9129,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9129,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9174,singleton,début,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100658,9129,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9144/10511,c16,tabagisme,EVENT/CLINENTITY,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100658,9129,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9159/10519,singleton,alcoolisme,EVENT/CLINENTITY,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100658,9174,singleton,début,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,INITIATES,9189,singleton,symptomatologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9174,singleton,début,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,OVERLAP,9219,singleton,installation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9174,singleton,début,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,BEFORE,9294,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9174,singleton,début,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,SIMULTANEOUS,9204,non détecté,remontait,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9189,singleton,symptomatologie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,9174,singleton,début,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100658,9219,singleton,installation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9249/10535,singleton,dysphonie,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9234,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9219,singleton,installation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9264,singleton,altération,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9219,singleton,installation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9279/10551,singleton,amaigrissement,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9219,singleton,installation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9294,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9399,singleton,laryngoscopie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9294,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9369,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9324,non détecté,apyrétique,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9294,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9339,non détecté,eupnéique,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9294,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9354,singleton,adénopathies,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,CONTAINS,9294,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9369,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9384,singleton,particularités,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100658,9399,singleton,laryngoscopie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9444,c44,tomodensitométrie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9429,c40,processus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9399,singleton,laryngoscopie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9444,c44,tomodensitométrie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9459,c44,TDM,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9444,c44,tomodensitométrie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9534,singleton,laryngoscopie,EVENT,BEFORE,N/A,HEDGED,POS,Non concerné
FR100658,9489,c40,processus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9444,c44,tomodensitométrie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9504,c40,processus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9489,c40,processus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9504,c40,processus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9444,c44,tomodensitométrie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9519,singleton,phénomène,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,9504,c40,processus,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9534,singleton,laryngoscopie,EVENT,BEFORE,N/A,HEDGED,POS,Non concerné,CONTAINS,9954,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9549,singleton,évaluation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9579,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9549,singleton,évaluation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9624,singleton,auscultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9549,singleton,évaluation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9534,singleton,laryngoscopie,EVENT,BEFORE,N/A,HEDGED,POS,Non concerné
FR100658,9594/10583,singleton,dyspnée,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9549,singleton,évaluation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9609,singleton,tolérance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9549,singleton,évaluation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9624,singleton,auscultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9714,c74,saturation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9624,singleton,auscultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9744,singleton,critères,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100658,9624,singleton,auscultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9819,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9624,singleton,auscultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9669,c69,pression,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9624,singleton,auscultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9699,singleton,fréquence,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9654,singleton,sibilants,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9624,singleton,auscultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9669,c69,pression,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9684,c69,PNI,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9714,c74,saturation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9729,c74,SpO2,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9744,singleton,critères,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,9789,singleton,Mallampati,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9744,singleton,critères,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,9759,singleton,ventilation,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100658,9744,singleton,critères,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,9804,singleton,distance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9744,singleton,critères,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,9774,singleton,ouverture,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9819,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9849,singleton,fonction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9819,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9834,singleton,numération,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9819,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9864,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9864,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9879,singleton,ECG,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9864,singleton,bilan,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9894,singleton,radiographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9924/10623,singleton,polyglobulie,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9819,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9939/10631,c16,tabagisme,EVENT/CLINENTITY,OVERLAP,N/A,ACTUAL,POS,Non concerné,CONTAINS,9819,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9954,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,10029,non détecté,prise,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9954,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10014,singleton,capnographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9954,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9984,c69,PNI,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9954,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9999,c74,Spo2,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,9954,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9969,singleton,enregistrement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10029,non détecté,prise,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,10074,c105,anesthésie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10029,non détecté,prise,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,10059,non détecté,entamée,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100658,10044,singleton,pré-oxygénation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,10059,non détecté,entamée,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100658,10059,non détecté,entamée,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,INITIATES,10044,singleton,pré-oxygénation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10074,c105,anesthésie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,10089,non détecté,induite,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10074,c105,anesthésie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10119,non détecté,intubé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10074,c105,anesthésie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10194,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10074,c105,anesthésie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10164,singleton,entretien,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10089,non détecté,induite,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10104,singleton,injection,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10119,non détecté,intubé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,10149,non détecté,administré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10119,non détecté,intubé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,10134,singleton,ventilation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10164,singleton,entretien,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10179,non détecté,assuré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10194,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10209,singleton,surveillance,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10254,non détecté,noté,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné,OVERLAP,10239,singleton,incident,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100658,10254,non détecté,noté,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné,BEFORE,10269,singleton,fin,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100658,10269,singleton,fin,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,TERMINATES,10284,c128,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10269,singleton,fin,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,BEFORE,10344,singleton,décurarisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10269,singleton,fin,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,OVERLAP,10419,c128,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10269,singleton,fin,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,BEFORE,10299,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100658,10269,singleton,fin,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,BEFORE,10374,singleton,extubation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10269,singleton,fin,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,BEFORE,10329,singleton,administration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10284,c128,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,ENDS-ON,10269,singleton,fin,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100658,10299,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,TERMINATES,10314,singleton,halogénés,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10314,singleton,halogénés,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,ENDS-ON,10299,singleton,arrêt,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100658,10344,singleton,décurarisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,10359,non détecté,rapide,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10389,singleton,normothermie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,10374,singleton,extubation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10404,singleton,analgésie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,10374,singleton,extubation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10419,c128,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,10875,singleton,15 minutes,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100658,10419,c128,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,10464,non détecté,noté,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100658,10434,c105,anesthésie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,10884,singleton,25 minutes,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100658,10434,c105,anesthésie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,10419,c128,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10449,singleton,incident,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,10464,non détecté,noté,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100658,10821,singleton,2013,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE,CONTAINS,9099,non détecté,Opéré,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10830,singleton,4 mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,9219,singleton,installation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10830,singleton,4 mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,9174,singleton,début,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné
FR100658,10857,non détecté,per opératoire,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,PREPOSTEXP,CONTAINS,10239,singleton,incident,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100658,10866,singleton,5 minutes,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,ENDS-ON,10374,singleton,extubation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10866,singleton,5 minutes,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,10389,singleton,normothermie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100658,10866,singleton,5 minutes,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION,BEGINS-ON,10404,singleton,analgésie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8415,singleton,cas,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,CONTAINS,8460,non détecté,accouché,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8415,singleton,cas,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,OVERLAP,8400,non détecté,rapportons,EVENT,IS-CONTAINED,N/A,ACTUAL,POS,Non concerné
FR100663,8415,singleton,cas,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,OVERLAP,8445,non détecté,geste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8415,singleton,cas,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,CONTAINS,8490,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8415,singleton,cas,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,OVERLAP,8430,singleton,cycle,EVENT,CONTAINS,N/A,ACTUAL,POS,Non concerné
FR100663,8460,non détecté,accouché,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8475,c8,césarienne,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8490,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8520,singleton,consultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8490,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8505/9709,singleton,métrorragies,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8490,singleton,grossesse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8535,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8505/9709,singleton,métrorragies,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,BEGINS-ON,9644,singleton,7 semaines d'aménorrhée (SA),TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DATE
FR100663,8535,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8550,singleton,particularités,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100663,8535,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8610,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8565,non détecté,stable,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8535,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8580,singleton,tension,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8535,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8595,singleton,pouls,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8535,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8610,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8700,singleton,échographie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100663,8640/9718,c26,cicatrice,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8610,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
